t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0003,T_wall:y=0.0010,T_wall:y=0.0016,T_wall:y=0.0022,T_wall:y=0.0029,T_wall:y=0.0035,T_wall:y=0.0041,T_wall:y=0.0048,T_wall:y=0.0054,T_wall:y=0.0060,T_wall:y=0.0067,T_wall:y=0.0073,T_wall:y=0.0079,T_wall:y=0.0086,T_wall:y=0.0092
6.565,3.14639613201736,4861.152307917682,256.5766547979342,381537.56363605,9251785.689273601,1,82228.69563937462,967.4450157285459,-6873.801146836251,75354.89449253837,287.3114480369638,713.3217063722918,764.5886105479344,764.586806873337,628.3259760697781,484.9026554005522,380.79250975017845,326.01105239111075,302.5722400961486,293.9617793011694,291.2034645923732,290.59725398997796,291.2034645923732,293.9617793011694,302.5722400961486,326.01105239111075,380.79250975017845,484.9026554005522,628.3259760697781
6.57,3.145602097898042,4866.362912105598,256.54283763961064,381080.9200641953,9244630.280824492,1,81974.63713950609,966.7275215510836,-6868.526651006339,75106.11048849975,287.26585930273666,713.0024679632113,764.2314959633069,764.2331192239685,628.2064573893317,485.010089966988,380.9273145894437,326.09670519024996,302.61276283473677,293.9777719748007,291.20934583629423,290.60056727989695,291.20934583629423,293.9777719748007,302.61276283473677,326.09670519024996,380.9273145894437,485.010089966988,628.2064573893317
6.575,3.1448080637787243,4871.573516293514,256.5090205366841,380624.7401910104,9237479.224647643,1,81720.24275878895,966.010985305374,-6863.242629992265,74857.00012879669,287.22042463574866,712.6822220858094,763.8745138152556,763.8782911368098,628.0866595074442,485.11697911550027,381.06191030946303,326.182368980606,302.65334186874225,293.99380405150305,291.2152476949339,290.60389460516285,291.2152476949339,293.99380405150305,302.65334186874225,326.182368980606,381.06191030946303,485.11697911550027,628.0866595074442
6.58,3.144014029659407,4876.78412048143,256.47520348915435,380169.02362640033,9230332.518759148,1,81465.66689871784,965.2953480877306,-6857.949018476182,74607.71788024166,287.175122358404,712.3611309101587,763.5176640780278,763.5225061880726,627.966580516745,485.22332449263513,381.1962965927187,326.2680432844705,302.6939770281951,294.009875526095,291.2211702016568,290.6072360017357,291.2211702016568,294.009875526095,302.6939770281951,326.2680432844705,381.1962965927187,485.22332449263513,627.966580516745
6.585,3.1432199955400892,4881.994724669346,256.44138649702137,379713.76998053334,9223190.16117574,1,81211.04292673524,964.5805586012577,-6852.645776885683,74358.39714984957,287.1299336492331,712.0393351454761,763.1609467258722,763.1659236608879,627.8462190780118,485.32912772985924,381.3304731266225,326.3537276254137,302.73466814273473,294.0259863930502,291.22711338972914,290.61059150556144,291.22711338972914,294.0259863930502,302.73466814273473,326.3537276254137,381.3304731266225,485.32912772985924,627.8462190780118
6.59,3.1424259614207717,4887.205328857263,256.40756956028497,379258.97886384046,9216052.149914758,1,80956.4862242954,963.866572051913,-6847.332887832451,74109.15333646294,287.08484212991465,711.7169571455106,762.8043617330366,762.8086820605331,627.7255743424403,485.43439044520824,381.46443960345135,326.43942152829015,302.77541504161456,294.0421366464978,291.2330772923186,290.6139611525712,291.2330772923186,294.0421366464978,302.77541504161456,326.43942152829015,381.46443960345135,485.43439044520824,627.7255743424403
6.595,3.141631927301454,4892.415933045179,256.37375267894504,378804.64988701505,9208918.48299417,1,80702.0967329134,963.1533492277769,-6842.010353067175,73860.08637984622,287.03983352055235,711.3941035012506,762.4479090737693,762.4509020493042,627.6046458851632,485.5391142447138,381.59819572028715,326.5251245192437,302.81621755370674,294.05832628022307,291.2390619424938,290.61734497868116,291.2390619424938,294.05832628022307,302.81621755370674,326.5251245192437,381.59819572028715,485.5391142447138,627.6046458851632
6.6000000000000005,3.1408378931821366,4897.626537233096,256.3399358530014,378350.7826610134,9201789.158432567,1,80447.96109210784,962.4408557270342,-6836.678190865917,73611.28290124192,286.99489535038686,711.0708672171011,762.0915887223186,762.0926889098779,627.4834336481708,485.6433007236407,381.73174117896156,326.6108361257127,302.8570755075067,294.07455528766803,291.24506737322343,290.62074301979186,291.24506737322343,294.07455528766803,302.8570755075067,326.6108361257127,381.73174117896156,485.6433007236407,627.4834336481708
6.605,3.140057355912882,4902.805044428392,256.3063273914546,377902.2396941457,9194733.249531643,1,80199.04556195028,961.7361492299724,-6831.335797351076,73367.7097645992,286.95037234409875,710.7518007200997,761.7403647281773,761.7391127463386,627.3619378911286,485.74695146756153,381.8650756860038,326.69655587643473,302.89798873113807,294.0908236619319,291.25109361737657,290.62415531178783,291.25109361737657,294.0908236619319,302.89798873113807,326.69655587643473,381.8650756860038,485.74695146756153,627.3619378911286
6.61,3.1392769715205695,4907.983188065519,256.27272134410674,377454.2031803157,9187682.381586688,1,79951.21739083444,961.0319173137634,-6825.984639024468,73125.23275180998,286.90580578032103,710.4332695401222,761.3893254614276,761.3861417413366,627.2401768337834,485.8500680532902,381.99819895259253,326.78228330145146,302.938957052357,294.1071313957718,291.2571407077216,290.6275818905371,291.2571407077216,294.1071313957718,302.938957052357,326.78228330145146,381.99819895259253,485.8500680532902,627.2401768337834
6.615,3.1384965871282575,4913.161331702647,256.23911535146675,377006.6176075835,9180635.769814605,1,79704.150079062,960.3281820966099,-6820.624887095118,72883.52519196688,286.8612303761344,710.1149370590501,761.0384146488018,761.033395752665,627.118153704166,485.95265209802403,382.1311106945096,326.8680179321131,302.97998029855717,294.1234784816031,291.2632086769261,290.6310227918908,291.2632086769261,294.1234784816031,302.97998029855717,326.8680179321131,382.1311106945096,485.95265209802403,627.118153704166
6.62,3.1377162027359455,4918.339475339773,256.20550941353446,376559.48259973805,9173593.412288912,1,79457.89050158049,959.6249225605108,-6815.256652233908,72642.63384934659,286.81663876799524,709.7968572987407,760.6876322655792,760.6809359413655,626.9958705449081,486.0547052181661,382.26381063222897,326.9537593010829,303.02105829677396,294.1398649115004,291.26929755755646,290.6344780516826,291.26929755755646,294.1398649115004,303.02105829677396,326.9537593010829,382.26381063222897,486.0547052181661,626.9958705449081
6.625,3.136935818343633,4923.517618976901,256.17190353030975,376112.7977808189,9166555.307083696,1,79212.39973722797,958.9221511820562,-6809.880052430888,72402.51968479708,286.77203609181765,709.4789922260004,760.3369782870391,760.3287192499439,626.8733295665411,486.1562290261032,382.3962984908927,327.0395069423419,303.0621908736895,294.1562906771979,291.27540738207716,290.6379477057284,291.27540738207716,294.1562906771979,303.0621908736895,327.0395069423419,382.3962984908927,486.1562290261032,626.8733295665411
6.63,3.136155433951321,4928.695762614027,256.13829770179257,375666.5627751173,9159521.452273652,1,78978.28090159583,958.2157015657552,-6804.49519909351,72173.78570250233,286.7258677371485,709.1727690541433,759.9864526884621,759.9896829864181,626.7505328368252,486.2572251306992,382.5285740002778,327.1252603911933,303.10337785563695,294.17275577008996,291.2815381828507,290.6414317898257,291.2815381828507,294.17275577008996,303.10337785563695,327.1252603911933,382.5285740002778,486.2572251306992,626.7505328368252
6.635,3.1353750495590087,4933.873906251155,256.1046919279827,375220.77720717527,9152491.84593407,1,78734.18579788135,957.5139188558184,-6799.103914813553,71935.08188306779,286.6812546406987,708.8552401094694,759.6360554451271,759.6378470244258,626.6275207547839,486.357695136937,382.66063689476493,327.21101918426723,303.1446190686054,294.18926018123193,291.28768999213685,290.6449303397533,291.28768999213685,294.18926018123193,303.1446190686054,327.21101918426723,382.66063689476493,486.357695136937,626.6275207547839
6.640000000000001,3.1345946651666967,4939.052049888283,256.07108620888,374775.4407017866,9145466.486140838,1,78490.78521243119,956.812646195601,-6793.704569148146,71697.08064328304,286.63663996356854,708.5378557165179,759.2857865323147,759.2861747795358,626.5042564277546,486.4576407507034,382.79248691330633,327.2967828595248,303.185914338244,294.2058039013406,291.2938628420925,290.64844339127063,291.2938628420925,294.2058039013406,303.185914338244,327.2967828595248,382.79248691330633,486.4576407507034,626.5042564277546
6.6450000000000005,3.1338142807743843,4944.23019352541,256.03748054448437,374330.5528839955,9138445.370970443,1,78248.06351698526,956.1118873694937,-6788.297260868466,71459.7662561168,286.59202556132976,708.2206021857734,758.9356459253039,758.9346507529522,626.3807416520177,486.5570635670282,382.9241237996802,327.3825509562628,303.2272634898671,294.22238692079486,291.3000567647711,290.65197098011765,291.3000567647711,294.22238692079486,303.2272634898671,327.3825509562628,382.9241237996802,486.5570635670282,626.3807416520177
6.65,3.1330338963820723,4949.4083371625375,256.00387493479565,373886.11337909754,9131428.498499969,1,78006.0081513478,955.4116450194092,-6782.882086022606,71223.1260653252,286.5474128564445,707.9034690355868,758.5856335993758,758.5832630774523,626.2569781664462,486.65596517643223,383.05554730216505,327.4683230151182,303.26866634845834,294.23900922963657,291.3062717921224,290.65551314201394,291.3062717921224,294.23900922963657,303.26866634845834,327.4683230151182,383.05554730216505,486.65596517643223,626.2569781664462
6.655,3.1322535119897603,4954.586480799664,255.97026937981377,373442.1218126384,9124415.866807088,1,77764.60899511067,954.7119208792319,-6777.459138443241,70987.14985666743,286.50280292650405,707.5864483362193,758.2357495298099,758.2320027748101,626.132967663752,486.7543471648073,383.18675717350635,327.5540985780727,303.31012273867543,294.25567081757094,291.3125079559917,290.65906991265865,291.3125079559917,294.25567081757094,303.31012273867543,327.5540985780727,383.18675717350635,486.7543471648073,626.132967663752
6.66,3.131473127597448,4959.764624436792,255.93666387953851,372998.5778104151,9117407.473970098,1,77523.85787684497,954.012715957893,-6772.028510151003,70751.82936669396,286.458196573185,707.2695341973833,757.8859936918864,757.8808631756644,626.0087117994284,486.8522111133274,383.3177531708832,327.6398771884563,303.3516324848546,294.27237167396726,291.31876528811983,290.6626413277298,291.31876528811983,294.27237167396726,303.3516324848546,327.6398771884563,383.3177531708832,486.8522111133274,626.0087117994284
6.665,3.130692743205136,4964.942768073919,255.90305843396982,372555.4809984742,9110403.318067845,1,77284.81786217153,953.313609164241,-6766.590291676329,70518.2275704952,286.41343621823887,706.9538802695338,757.5363660608857,757.5311504231958,625.884212198891,486.94955859838524,383.44853505587486,327.7256583909515,303.3931954110151,294.2891117878597,291.32504382014264,290.6662274228838,291.32504382014264,294.2891117878597,303.3931954110151,327.7256583909515,383.44853505587486,486.94955859838524,625.884212198891
6.67,3.1299123588128235,4970.120911711046,255.86945304310748,372112.83100311324,9103403.397179822,1,77046.6956281401,952.6149071323489,-6761.144744256833,70285.55088388328,286.36863775416776,706.6386365723795,757.186866612088,757.1819021962675,625.7594743303426,487.04639119154774,383.57910259442747,327.8114417315967,303.4348113408638,294.30589114794793,291.33134358359035,290.6698282337553,291.33134358359035,294.30589114794793,303.4348113408638,327.8114417315967,383.57910259442747,487.04639119154774,625.7594743303426
6.675,3.1291319744205115,4975.299055348173,255.83584770695143,371670.6274508797,9096407.70938608,1,76809.07406064315,951.9167712311288,-6755.692000612729,70053.38206003042,286.32386231626947,706.3233555036379,756.8374953207739,756.8326117265909,625.634500782332,487.14271047009635,383.7094555568205,327.89722675779024,303.47648009779977,294.3227097425976,291.3376646098875,290.67344379595636,291.3376646098875,294.3227097425976,303.47648009779977,327.89722675779024,383.7094555568205,487.14271047009635,625.634500782332
6.68,3.1283515900281995,4980.4771989853,255.8022424255015,371228.8699685719,9089416.252767306,1,76571.9586016598,951.2191977104568,-6750.232126098807,69821.726475561,286.2791088572069,706.0080449554897,756.4882521622238,756.4832879469914,625.5092926321922,487.2385180091378,383.83959371766247,327.98301301829366,303.51820150491847,294.3395675598414,291.3440069303524,290.6770741450761,291.3440069303524,294.3395675598414,303.51820150491847,327.98301301829366,383.83959371766247,487.2385180091378,625.5092926321922
6.6850000000000005,3.127571205635887,4985.655342622428,255.76863719875757,370787.55818323616,9082429.025404727,1,76335.35453271064,950.5221828629265,-6744.765186898484,69590.58934581216,286.23437634578573,705.692712684777,756.1391371117184,756.1339396372077,625.3838509780546,487.3338153774982,383.96951685586515,328.0688000632355,303.5599753850165,294.35646458737943,291.35037057619667,290.6807193166805,291.35037057619667,294.35646458737943,303.5599753850165,328.0688000632355,383.96951685586515,487.3338153774982,625.3838509780546
6.69,3.126790821243575,4990.833486259556,255.7350320267195,370346.6917221712,9075446.025380237,1,76099.26695678262,949.8257230317262,-6739.291249991417,69359.9757067912,286.18966376986,705.3773662920903,755.7901501445383,755.7845754002134,625.2581769381916,487.4286041378258,384.0992247546065,328.15458744411467,303.60180156059596,294.37340081258014,291.35675557852494,290.6843793463115,291.35675557852494,294.37340081258014,303.60180156059596,328.15458744411467,384.0992247546065,487.4286041378258,625.2581769381916
6.695,3.1260104368512627,4996.011629896682,255.70142690938715,369906.2702129239,9068467.250776276,1,75863.70078666431,949.1298146160593,-6733.810383118371,69129.89040354594,286.1449701383146,705.0620132076749,755.4412912359641,755.4352036462559,625.1322716502963,487.52288584669174,384.2287172012943,328.2403747138037,303.64367985386883,294.39037622248094,291.3631619683345,290.688054269487,291.3631619683345,294.39037622248094,303.64367985386883,328.2403747138037,384.2287172012943,487.52288584669174,625.1322716502963
6.7,3.1252300524589507,5001.18977353381,255.6678218467604,369466.2932832904,9061492.699675884,1,75628.66073816136,948.4344540746818,-6728.322654744449,68900.33808341691,286.1002944823402,704.7466606825511,755.0925603612768,755.0858325828001,625.0061362707227,487.61666205468754,384.35799398753005,328.3261614265522,303.6856100867616,294.4073908037889,291.3695897765148,290.6917441217001,291.3695897765148,294.4073908037889,303.6856100867616,328.3261614265522,384.35799398753005,487.61666205468754,625.0061362707227
6.705,3.124462969360919,5006.3363848146955,255.63442147669744,369031.4552369258,9054589.578391772,1,75398.84424375999,947.7465385349266,-6722.827513713832,68676.01673004616,286.05598495019035,704.4356882214328,754.748811272542,754.7413378979733,624.8797719737034,487.70993430652044,384.4870549090737,328.4119471379898,303.7275920809194,294.4244445428817,291.3760390338471,290.6954489384187,291.3760390338471,294.4244445428817,303.7275920809194,328.4119471379898,384.4870549090737,487.70993430652044,624.8797719737034
6.71,3.1236960423687288,5011.482626027459,255.60102356233008,368597.1069146063,9047691.38827856,1,75179.94692141522,947.0551293821761,-6717.326394153404,68462.62052726181,286.01014677312,704.1360592137625,754.4052434959277,754.4096856664257,624.7531969188717,487.8027041411058,384.6158997658085,328.4977314051294,303.7696256577108,294.4415374258079,291.38250977100427,290.6991687550851,291.38250977100427,294.4415374258079,303.7696256577108,328.4977314051294,384.6158997658085,487.8027041411058,624.7531969188717
6.715,3.1229291153765386,5016.6288672402225,255.56762570199595,368163.19280498486,9040797.338255515,1,74951.15320744885,946.3683271238767,-6711.821030327434,68239.33217712141,285.96587230620713,703.8251624632132,754.0618000218847,754.0652759007781,624.6264498063409,487.89497313802735,384.74452836170616,328.5835137863701,303.81171063823166,294.4586694382881,291.3890020185501,290.7029036071157,291.3890020185501,294.4586694382881,303.81171063823166,328.5835137863701,384.74452836170616,487.89497313802735,624.6264498063409
6.72,3.1221621883843484,5021.775108452986,255.53422789569484,367729.71254808846,9033907.426458534,1,74722.87637276664,945.6820429916313,-6706.3098145722515,68016.56655819439,285.92161174597237,703.5142927930208,753.7184808266842,753.7208968512122,624.4994939750338,487.9867429734592,384.87294050491994,328.66929384149984,303.8538468433102,294.47584056571566,291.3955158069392,290.70665352990005,291.3955158069392,294.47584056571566,303.8538468433102,328.66929384149984,384.87294050491994,487.9867429734592,624.4994939750338
6.7250000000000005,3.121395261392158,5026.92134966575,255.5008301434267,367296.6657841834,9027021.651024096,1,74495.1200606038,944.9962739535623,-6700.792810797501,67794.3272498063,285.87736428127465,703.2034562237232,753.3752858865981,753.3765553327394,624.3723305210365,488.07801521370277,385.00113600802905,328.7550711316988,303.89603409351065,294.49305079315724,291.4020511665165,290.71041855880105,291.4020511665165,294.49305079315724,303.89603409351065,328.7550711316988,385.00113600802905,488.07801521370277,624.3723305210365
6.73,3.1206283343999677,5032.067590878514,255.46743244519135,366864.0521537761,9020140.010089288,1,74267.88773963082,944.3110170333878,-6695.270083436516,67572.61765619431,285.83312912170555,702.8926586117557,753.0322151778984,753.0322579746812,624.24496055466,488.16879141898204,385.1291146877184,328.8408452195429,303.93827220913823,294.51030010535374,291.40860812751686,290.71419872915396,291.40860812751686,294.51030010535374,303.93827220913823,328.8408452195429,385.1291146877184,488.16879141898204,624.24496055466
6.735,3.1198614074077775,5037.213832091278,255.43403480098866,366431.87129761087,9013262.501791732,1,74041.18270943269,943.6262693090202,-6689.7416974136095,67351.44101201907,285.7889054970105,702.5819056540738,752.6892686768568,752.6880112259003,624.1173851997523,488.2590731435267,385.2568763647431,328.926615669007,303.98056101024304,294.52758848672096,291.41518672006475,290.7179940762663,291.41518672006475,294.52758848672096,303.98056101024304,328.926615669007,385.2568763647431,488.2590731435267,624.1173851997523
6.74,3.1190944804155873,5042.360073304041,255.40063721081853,366000.12285667105,9006389.124269651,1,73818.05746272378,942.9408172638957,-6684.207718112453,67133.84974461133,285.7442333138049,702.2745372782665,752.3464463597456,752.347596739718,623.9896055930315,488.3488619356531,385.38442086389375,329.01238204546723,304.02290031662454,294.54491592135054,291.421786974174,290.72180463541713,291.421786974174,294.54491592135054,304.02290031662454,329.01238204546723,385.38442086389375,488.3488619356531,623.9896055930315
6.745,3.118327553423397,5047.506314516805,255.36723967468077,365568.8064721791,8999519.875661831,1,73592.78761153168,942.2569217421789,-6678.668697053392,66914.11891447828,285.6999723191405,701.9643104849088,752.0037482028363,752.0039458567765,623.86163390763,488.43815933784276,385.5117480139621,329.0981439157041,304.06528994783605,294.5622823930105,291.4284089197472,290.7256304418569,291.4284089197472,294.5622823930105,304.06528994783605,329.0981439157041,385.5117480139621,488.43815933784276,623.86163390763
6.75,3.117560626431207,5052.652555729568,255.33384219257533,365137.92178559565,8992654.75410764,1,73368.03647055246,941.5735326507098,-6673.124271850453,66694.912198702,285.6557229740289,701.6541272915033,751.6611741824017,751.6603443893977,623.7334615905385,488.52696691694536,385.638857647707,329.18390084790485,304.1077297231887,294.5796878851463,291.4350525865756,290.7294715308066,291.4350525865756,294.5796878851463,304.1077297231887,329.18390084790485,385.638857647707,488.52696691694536,623.7334615905385
6.755,3.116793699439017,5057.798796942332,255.30044476450203,364707.4684386198,8985793.757747006,1,73143.80693961687,940.8906472508352,-6667.574506028221,66476.23243358865,285.61148456853005,701.3439929369088,751.3187242747134,751.3167982679364,623.6050897462628,488.6152862074162,385.7657496019033,329.2696524116661,304.150219461756,294.5971323808815,291.44171800433855,290.73332793745783,291.44171800433855,294.5971323808815,304.150219461756,329.2696524116661,385.7657496019033,488.6152862074162,623.6050897462628
6.76,3.1160267724468267,5062.945038155095,255.26704739046076,364277.44607318926,8978936.88472045,1,72920.10176662775,940.2082628536785,-6662.019463506084,66258.08230312166,285.5672564111253,701.0339125148153,750.9763984560443,750.9733132584787,623.4765194907379,488.7031187378963,385.89242371723486,329.35539817799616,304.192758982378,294.6146158630184,291.4484052026033,290.73719969697186,291.4484052026033,294.6146158630184,304.192758982378,329.35539817799616,385.89242371723486,488.7031187378963,623.4765194907379
6.765000000000001,3.115259845454636,5068.09127936786,255.23365007045135,363847.85433147976,8972084.133169055,1,72696.9235537536,939.5263768183457,-6656.4592085700115,66040.46434518359,285.52303782799436,700.7238909793516,750.634196702666,750.6298949691859,623.3477519507298,488.79046603128603,386.0188798382616,329.44113771931785,304.23534810366544,294.63213831403925,291.45511421082443,290.7410868444794,291.45511421082443,294.63213831403925,304.23534810366544,329.44113771931785,386.0188798382616,488.79046603128603,623.3477519507298
6.7700000000000005,3.114492918462446,5073.237520580623,255.20025280447368,363418.6928559057,8965235.501234494,1,72474.27476350155,938.844986550153,-6650.893805845505,65823.38095765605,285.4788281623017,700.4139331506126,750.2921189908516,750.2865488565517,623.2187882632622,488.8773296048165,386.1451178133863,329.52687060947034,304.2779866440043,294.64969971610674,291.4618450583439,290.7449894150802,291.4618450583439,294.64969971610674,304.2779866440043,329.52687060947034,386.1451178133863,488.8773296048165,623.2187882632622
6.775,3.1137259914702557,5078.383761793387,255.16685559252767,362989.96128911915,8958390.987059008,1,72262.29362696322,938.1600512798938,-6645.323320271675,65616.97030669154,285.43308665130326,700.1151792436747,749.9501652968734,749.9558888847615,623.0896295750667,488.9637109701194,386.27113749482186,329.61259642371135,304.3206744215596,294.6673000510649,291.46859777439033,290.74890744384254,291.46859777439033,294.6673000510649,304.3206744215596,329.61259642371135,386.27113749482186,488.9637109701194,623.0896295750667
6.78,3.1129590644780656,5083.53000300615,255.13345843461315,362561.65927400923,8951550.588785399,1,72040.65810501344,937.479632246678,-6639.749424556506,65400.90868045694,285.38889354603253,699.805351836064,749.608335597004,749.612690583865,622.9603136858832,489.0496116332943,386.3969387385592,329.6983147387194,304.3634112542801,294.68493930044,291.4753723880788,290.7528409658027,291.4753723880788,294.68493930044,304.3634112542801,329.6983147387194,386.3969387385592,489.0496116332943,622.9603136858832
6.785,3.1121921374858754,5088.676244218914,255.10006133072994,362133.78645370423,8944714.304557059,1,71819.55898119102,936.7997016075362,-6634.170561752341,65185.38841943868,285.344707482562,699.4956018506211,749.266629867516,749.2695799862913,622.8308048209577,489.13503319511426,386.52252140433535,329.78402513259545,304.40619695990205,294.7026174454413,291.48216892841066,290.7567900159647,291.48216892841066,294.7026174454413,304.40619695990205,329.78402513259545,386.52252140433535,489.13503319511426,622.8308048209577
6.79,3.1114252104936853,5093.822485431677,255.066664280878,361706.3424715691,8937882.132517945,1,71598.9982139764,936.1202569341444,-6628.586797723581,64970.41141625282,285.30052786513437,699.1859336244252,748.9250480846823,748.9265620019781,622.7011041555406,489.219977149455,386.6478853558756,329.86972718486527,304.44903135595365,294.720334466962,291.48898742427286,290.7607546292997,291.48898742427286,294.720334466962,304.44903135595365,329.86972718486527,386.6478853558756,489.219977149455,622.7011041555406
6.795,3.1106582835014946,5098.968726644441,255.03326728505715,361279.3269712065,8931054.070812594,1,71378.97765016324,935.4412958360842,-6622.998198554182,64755.97945160906,285.25635411163574,698.876351386248,748.5835902247755,748.5836414183118,622.5712128725952,489.30444498486673,386.7730304605834,329.9554204764815,304.49191425975914,294.7380903455799,291.49582790443793,290.7647348407456,291.49582790443793,294.7380903455799,304.49191425975914,329.9554204764815,386.7730304605834,489.30444498486673,622.5712128725952
6.8,3.1098913565093045,5104.114967857205,254.99987034326728,360852.73959645693,8924230.11758612,1,71159.49902990666,934.7628159593165,-6617.404830526974,64542.09419937968,285.21218565298466,698.5668592612453,748.2422562640688,748.2408229054379,622.4411321623577,489.38843818463425,386.89795658950965,330.0411045898256,304.5348454884429,294.75588506155844,291.5026903975635,290.7687306852066,291.5026903975635,294.75588506155844,304.5348454884429,330.0411045898256,386.89795658950965,489.38843818463425,622.4411321623577
6.805,3.109137213695726,5109.230249135417,254.9666743719801,360431.0368112247,8917474.720823716,1,70944.98473548032,934.0914416756538,-6611.80615583674,64333.17857964358,285.1683601454668,698.2616551574608,747.9056892672348,747.90277926484,622.3108632219164,489.4719582268356,387.0226636173223,330.12677910870934,304.5778248589336,294.77371859484754,291.50957493219215,290.7727421975528,291.50957493219215,294.77371859484754,304.5778248589336,330.12677910870934,387.0226636173223,489.4719582268356,622.3108632219164
6.8100000000000005,3.1083832287754243,5114.34514803744,254.93348093552618,360009.80779168167,8910724.151031913,1,70731.04353447248,933.4206111616761,-6606.20353695126,64124.83999752122,285.1245428978452,697.9565981903236,747.5693000229601,747.5649012730267,622.1804232390922,489.5550065843992,387.1471514222761,330.21244361837654,304.6208521879684,294.7915909250843,291.5164815367508,290.77676941261973,291.5164815367508,294.7915909250843,304.6208521879684,330.21244361837654,387.1471514222761,489.5550065843992,622.1804232390922
6.815,3.107629243855123,5119.460046939462,254.90028755244674,359588.99709479377,8903977.60995323,1,70517.62204261593,932.7502403344008,-6600.597049180461,63917.024993435465,285.08072922499525,697.6516401982319,747.2330311420146,747.2271353902379,622.049813478429,489.63758476884107,387.2714198861832,330.2980977055043,304.66392729209707,294.809502031594,291.5234102395506,290.7808123652078,291.5234102395506,294.809502031594,304.66392729209707,330.2980977055043,387.2714198861832,489.63758476884107,622.049813478429
6.82,3.106875258934821,5124.574945841484,254.86709422274163,359168.60437589703,8897235.095783083,1,70314.70888463254,932.0763302062531,-6594.9867518295005,63719.722132803035,285.03538415194936,697.3578232375926,746.8968826016039,746.9019849280343,621.9190350118761,489.7196942865486,387.3954688945026,330.3837409582044,304.70704998768593,294.82745189339096,291.5303610687866,290.784871090082,291.5303610687866,294.82745189339096,304.70704998768593,330.3837409582044,387.3954688945026,489.7196942865486,621.9190350118761
6.825,3.1061212740145194,5129.689844743505,254.8339009464107,358748.62929055723,8890496.60671747,1,70102.27966174208,931.406860092148,-6589.3742793319925,63512.90538241009,284.9915767692366,697.0530631140646,746.5608543789328,746.5644432246372,621.7881250237368,489.8013366382923,387.5192983363105,330.46937296602505,304.750220090922,294.8454404891795,291.53733405253735,290.78894562197144,291.53733405253735,294.8454404891795,304.750220090922,330.46937296602505,387.5192983363105,489.8013366382923,621.7881250237368
6.83,3.105367289094218,5134.804743645527,254.80070772345385,358329.0714945657,8883762.14095292,1,69890.37444594724,930.7378436744741,-6583.758101683248,63306.61634426399,284.94777149828707,696.748412457395,746.2249464512076,746.2270255090066,621.6570482016708,489.8825134179538,387.642908104269,330.5549933199523,304.7934374178172,294.86346779735476,291.5443292187647,290.79303599556886,291.5443292187647,294.86346779735476,304.7934374178172,330.5549933199523,387.642908104269,489.8825134179538,621.6570482016708
6.835,3.1046133041739163,5139.919642547549,254.7675145538709,357909.93064394215,8877031.696686527,1,69678.80217297123,930.0693560006964,-6578.138278721656,63100.66389424958,284.9039975123311,696.4436617339749,745.8891587956327,745.8894945153315,621.5258056371022,489.9632261139089,387.7662980948648,330.6406016124117,304.8367017842121,294.8815337960034,291.55134659531336,290.79714224553015,291.55134659531336,294.8815337960034,304.8367017842121,330.6406016124117,387.7662980948648,489.9632261139089,621.5258056371022
6.84,3.103859319253615,5145.0345414495705,254.7343214376618,357491.20639493427,8870305.272115946,1,69469.53048911873,929.4006072215154,-6572.514840135551,62897.01564898317,284.8599509282162,696.1409924178038,745.5534913894146,745.5543204431964,621.394397731578,490.0434762090981,387.8894682081039,330.72619743727006,304.8800130057802,294.8996384629048,291.5583862099108,290.8012644064741,291.5583862099108,294.8996384629048,304.8800130057802,330.72619743727006,387.8894682081039,490.0434762090981,621.394397731578
6.845,3.1031053343333133,5150.149440351593,254.70112837482637,357072.8984040158,8863582.86543937,1,69260.85503654683,928.7322730215335,-6566.888125209205,62693.96691133762,284.81589295968473,695.838527333625,745.2179442097582,745.2193776833578,621.2628320030279,490.12326517918103,388.0124183474816,330.81178038983717,304.9233708980318,294.9177817755318,291.5654480901667,290.8054025129818,291.5654480901667,294.9177817755318,304.9233708980318,330.81178038983717,388.0124183474816,490.12326517918103,621.2628320030279
6.8500000000000005,3.1023513494130115,5155.264339253616,254.66793536536446,356655.00632788846,8856864.474855563,1,69052.77963100877,928.0643500917739,-6561.2582037047405,62491.52142730403,284.7718226428319,695.5362732079732,744.8825172338696,744.8846738537296,621.131109789962,490.2025945120331,388.1351484199474,330.89735006686664,304.9667752763181,294.9359637110517,291.57253226357284,290.80955659959614,291.57253226357284,294.9359637110517,304.9667752763181,330.89735006686664,388.1351484199474,490.2025945120331,621.131109789962
6.855,3.10159736449271,5160.379238155637,254.634742409276,356237.5298234808,8850150.098563831,1,68845.30834033048,927.3968350085895,-6555.625145847181,62289.683194483296,284.7277389687794,695.2342370744319,744.5472104389548,744.5502169200528,620.9992324448411,490.2814656908012,388.25765833592345,330.98290606655723,305.0102259558351,294.9541842463271,291.5796387575027,290.8137267008215,291.5796387575027,294.9541842463271,305.0102259558351,330.98290606655723,388.25765833592345,490.2814656908012,620.9992324448411
