t_vec,mach,alt,q_conv,q_net,T_recovery,T_wall:x=0.0000,T_wall:x=0.0010,T_wall:x=0.0020,T_wall:x=0.0030,T_wall:x=0.0040,T_wall:x=0.0050,T_wall:x=0.0060,T_wall:x=0.0070,T_wall:x=0.0080,T_wall:x=0.0090,T_wall:x=0.0100
43.88,0.18242344399999982,55609.76936,33.123405571704154,33.113347028177934,306.20973415091936,290.0022728581185,290.0020726200262,290.0018705869913,290.00166692381674,290.00146179993567,290.00125538887426,290.00104786776654,290.0008394168539,290.00063021897364,290.00042045904365,290.00021032354454
43.885,0.18225669400000008,55610.64936,33.114522366095436,33.10446680819527,306.20688501691205,290.00227218348556,290.00207200049203,290.0018700243397,290.00166641964597,290.0014613556584,290.00125500573574,290.00104754683935,290.000839159034,290.00063002497916,290.00042032941394,290.00021025863964
43.89,0.18208995760000005,55611.52936,33.105640491634766,33.09558791642185,306.2040358835236,290.0022715095167,290.00207138157356,290.0018694622398,290.0016659159628,290.00146091181097,290.00125462296745,290.0010472262214,290.0008389014619,290.0006298311708,290.0004201999085,290.0002101937969
43.895,0.18192325759999992,55612.409360000005,33.09675994819746,33.086710352794924,306.2011867507538,290.00227083619785,290.00207076326535,290.00186890069153,290.0016654127694,290.0014604683927,290.00125424056887,290.0010469059125,290.0008386441376,290.00062963754857,290.00042007052724,290.0002101290163
43.9,0.18175654400000005,55613.288,33.0878944592019,33.07784784078139,306.1983420218065,290.0022701635181,290.00207014556094,290.0018683396938,290.0016649100662,290.00146002540396,290.0012538585396,290.00104658591255,290.000838387061,290.00062944411235,290.00041994127014,290.0002100642978
43.905,0.18158979399999992,55614.163,33.079067021980784,33.06902337763043,306.1955090785189,290.00226949149635,290.0020695284541,290.00186777924404,290.00166440785307,290.001459582845,290.0012534768796,290.0010462662211,290.00083813023184,290.00062925086206,290.00041981213707,290.0002099996414
43.910000000000004,0.18142305759999985,55615.038,33.07024090009422,33.06020022664602,306.192676135843,290.0022688201904,290.0020689119486,290.0018672193395,290.00166390612924,290.0014591407156,290.00125309558877,290.0010459468382,290.00083787365,290.0006290577976,290.0004196831281,290.00020993504705
43.915,0.18125635760000008,55615.913,33.06141609346851,33.051378387917794,306.18984319377887,290.0022681495634,290.0020682960645,290.00186665998024,290.00166340489335,290.00145869901564,290.00125271466703,290.0010456277635,290.0008376173154,290.00062886491884,290.0004195542431,290.0002098705147
43.92,0.18108959859859863,55616.78823823824,33.05259019939707,33.04255545881465,306.18700948099513,290.0022674795983,290.0020676807955,290.0018661011727,290.001662904145,290.0014582577445,290.0012523341142,290.0010453089971,290.00083736122787,290.00062867222573,290.00041942548194,290.0002098060444
43.925000000000004,0.18092268168168155,55617.664114114115,33.043759191570985,33.03372741310931,306.18417370437817,290.0022668102766,290.0020670661358,290.0018655429166,290.00166240388614,290.00145781690173,290.0012519539301,290.00104499053873,290.0008371053873,290.00062847971816,290.00041929684465,290.000209741636
43.93,0.18075582419999997,55618.538380000005,33.034945732931845,33.02491691384212,306.1813431409513,290.002266141576,290.00206645207726,290.0018649852106,290.001661904117,290.0014573764878,290.00125157411424,290.0010446723882,290.0008368497936,290.00062828739607,290.0004191683312,290.0002096772896
43.935,0.18058912419999998,55619.40838,33.02617658828603,33.01615072568957,306.17852638955895,290.0022654735259,290.0020658386091,290.0018644280514,290.00166140483736,290.00145693650285,290.0012511946668,290.0010443545454,290.0008365944466,290.0006280952593,290.0004190399414,290.0002096130051
43.94,0.18042242420000018,55620.27975,33.017394935073604,33.00737202577831,306.1757052031986,290.00226480619705,290.002065225737,290.00186387143435,290.0016609060462,290.0014564969469,290.00125081558764,290.0010440370102,290.00083633934617,290.0006279033078,290.0004189116753,290.00020954878244
43.945,0.18025572420000008,55621.15475,33.00857800469899,32.99855804581835,306.17287226479897,290.00226413952043,290.00206461348563,290.00186331535946,290.00166040774144,290.0014560578195,290.00125043687683,290.0010437197825,290.0008360844923,290.0006277115415,290.0004187835328,290.0002094846216
43.95,0.18008902419999995,55622.02701,32.99978999650366,32.989772985521824,306.1700481981525,290.0022634734123,290.0020640018387,290.00186275983464,290.0016599099224,290.0014556191198,290.00125005853414,290.0010434028622,290.00083582988475,290.00062751996023,290.0004186555138,290.00020942052265
43.955,0.17992232420000007,55622.892009999996,32.991076433840675,32.98106236792271,306.1672476373956,290.00226280794476,290.00206339076504,290.0018622048564,290.00165941259127,290.0014551808473,290.00124968055917,290.00104308624924,290.00083557552347,290.000627328564,290.00041852761825,290.0002093564854
43.96,0.17975562419999994,55623.75838,32.98235035520008,32.97233923093251,306.16444264166785,290.0022621432485,290.00206278027866,290.00186165041373,290.0016589157473,290.0014547430024,290.00124930295163,290.00104276994335,290.00083532140843,290.00062713735264,290.0004183998462,290.00020929250996
43.965,0.17958892419999983,55624.62838,32.97358900548016,32.963580819845475,306.1616258939038,290.0022614792341,290.00206217042523,290.0018610965078,290.00165841938673,290.0014543055849,290.0012489257114,290.00104245394436,290.0008350675394,290.0006269463261,290.0004182721974,290.00020922859625
43.97,0.17942222419999998,55625.49701,32.96484275026948,32.954837500647365,306.1588135823114,290.0022608158118,290.00206156118844,290.0018605431534,290.00165792350856,290.0014538685934,290.0012485488384,290.00104213825216,290.00083481391636,290.00062675548435,290.000418144672,290.0002091647442
43.975,0.1792555242,55626.36201,32.95613433772667,32.9461320213212,306.15601302395265,290.0022601530212,290.0020609525373,290.0018599903491,290.0016574281172,290.00145343202706,290.00124817233205,290.00104182286657,290.0008345605391,290.00062656482726,290.0004180172698,290.00020910095384
43.980000000000004,0.1790887784784784,55627.225875875876,32.947438625685464,32.93743923942532,306.15321613807583,290.00225949092464,290.0020603444755,290.0018594380853,290.00165693321327,290.001452995887,290.0012477961919,290.0010415077873,290.0008343074075,290.00062637435474,290.0004178899908,290.0002090372251
43.985,0.1789219116116116,55628.08673673673,32.93877444025912,32.92877798111641,306.150428981946,290.00225882951224,290.0020597370223,290.00185888636065,290.00165643879393,290.00145256017356,290.0012474204179,290.0010411930141,290.0008340545215,290.0006261840667,290.0004177628349,290.0002089735579
43.99,0.17875510459999985,55628.94874,32.93010002855556,32.9201064933294,306.1476381277236,290.0022581688231,290.0020591301798,290.0018583351802,290.001655944858,290.0014521248859,290.00124704501025,290.00104087854686,290.00083380188073,290.000625993963,290.0004176358021,290.00020890995233
43.995,0.1785884546000001,55629.81374,32.921396736483196,32.91140612223858,306.14483757175026,290.0022575087972,290.0020585239639,290.00185778454596,290.0016554514066,290.0014516900233,290.00124666996857,290.00104056438545,290.00083354948526,290.0006258040436,290.00041750889227,290.0002088464083
44.0,0.1784217908000001,55630.67736,32.91270861157396,32.90272091569559,306.1420414843122,290.0022568493622,290.00205791835947,290.00185723446435,290.00165495844044,290.001451255586,290.00124629529256,290.00104025052974,290.0008332973349,290.0006256143083,290.0004173821054,290.0002087829258
44.005,0.17825509079999996,55631.53736,32.90405818071765,32.89407340042045,306.1392571177095,290.0022561905565,290.00205731333915,290.0018566849325,290.00165446596213,290.0014508215741,290.00124592098206,290.0010399369795,290.00083304542954,290.0006254247571,290.00041725544145,290.0002087195048
44.01,0.17808839080000008,55632.39736,32.89540901759489,32.88542714981807,306.1364727516978,290.00225553244246,290.00205670890665,290.0018561359408,290.0016539739715,290.0014503879885,290.00124554703706,290.0010396237346,290.00083279376895,290.0006252353899,290.0004171289002,290.0002086561453
44.015,0.17792169079999995,55633.25736,32.88676112213146,32.87678216396116,306.13368838627684,290.0022548749868,290.00205610508135,290.0018555874876,290.00165348246543,290.00144995482935,290.00124517345773,290.00103931079485,290.0008325423531,290.00062504620655,290.00041700248175,290.0002085928471
44.02,0.17775500459999982,55634.115979999995,32.878128370203065,32.86815231879202,306.1309084893806,290.0022542181745,290.0020555018573,290.00185503957806,290.00165299144254,290.00144952209575,290.0012448002442,290.00103899816037,290.00083229118184,290.00062485720696,290.00041687618597,290.00020852961035
44.025,0.17758835459999994,55634.97098,32.8695332755878,32.85956012801463,306.1281403133029,290.00225356202236,290.00205489922905,290.0018544922112,290.0016525009038,290.00144908978695,290.00124442739616,290.0010386858311,290.0008320402551,290.000624668391,290.0004167500128,290.0002084664349
44.03,0.17742170459999987,55635.82598,32.860939433376814,32.85096918647376,306.1253721378092,290.00225290658597,290.00205429720046,290.00185394538505,290.00165201084883,290.001448657903,290.0012440549133,290.0010383738068,290.0008317895728,290.0006244797587,290.00041662396217,290.0002084033208
44.035000000000004,0.17725505459999988,55636.680980000005,32.85234684350747,32.84237949427313,306.1226039628996,290.00225225182777,290.00205369579135,290.00185339910036,290.00165152127704,290.0014482264436,290.0012436827954,290.00103806208745,290.0008315391349,290.0006242913099,290.000416498034,290.000208340268
44.04,0.17708835855855862,55637.53621621622,32.84375313209225,32.833788677603174,306.1198350237929,290.00225159773015,290.002053094995,290.00185285336397,290.0016510321883,290.0014477954084,290.0012433110424,290.0010377506728,290.00083128894124,290.0006241030446,290.00041637222824,290.00020827727644
44.045,0.17692154174174163,55638.39207207208,32.835154447534535,32.82519288495058,306.11706407910697,290.0022509442743,290.00205249480564,290.00185230817556,290.00165054358484,290.0014473647973,290.00124293965393,290.0010374395628,290.00083103899175,290.0006239149626,290.0004162465449,290.0002082143461
44.050000000000004,0.17675475739999977,55639.246300000006,32.82657337212406,32.816614698703866,306.11429840563295,290.00225029143786,290.00205189521495,290.00185176353386,290.0016500554671,290.00144693461084,290.0012425686299,290.0010371287573,290.0008307892863,290.00062372706395,290.00041612098386,290.00020815147695
44.055,0.1765880574,55640.0963,32.818036015003614,32.808080227876374,306.1115464212014,290.0022496392501,290.00205129621213,290.0018512194358,290.00164956783516,290.0014465048493,290.0012421979704,290.001036818256,290.00083053982473,290.0006235393485,290.0004159955451,290.000208088669
44.06,0.17642138519999997,55640.94769,32.8094859345718,32.79953303055994,306.1087899370445,290.0022489877804,290.00205069780293,290.00185067587665,290.0016490806879,290.0014460755129,290.0012418276754,290.001036508059,290.000830290607,290.00062335181616,290.0004158702286,290.0002080259222
44.065,0.1762547852000001,55641.80269,32.8009008439336,32.7909508201658,306.10602176563293,290.00224833695944,290.0020501000114,290.0018501328566,290.0016485940235,290.0014456466012,290.0012414577451,290.00103619816616,290.000830041633,290.0006231644669,290.0004157450342,290.0002079632365
44.07,0.17608817129999996,55642.6563,32.79233096107328,32.78238381504594,306.10325809510607,290.0022476867042,290.00204950282114,290.0018495903833,290.0016481078413,290.0014452181136,290.0012410881793,290.0010358885775,290.0008297929026,290.0006229773006,290.000415619962,290.00020790061194
44.075,0.17592152129999986,55643.5063,32.78379856615633,32.77385429517264,306.1005061129899,290.00224703705834,290.0020489062011,290.0018490484533,290.00164762214354,290.00144479004956,290.0012407189778,290.00103557929305,290.00082954441586,290.00062279031727,290.0004154950118,290.0002078380484
44.08,0.1757548713,55644.35491,32.77528135986231,32.765339960942235,306.0977586317497,290.00224638808584,290.0020483101555,290.0018485070556,290.0016471369295,290.00144436240964,290.0012403501402,290.0010352703125,290.0008292961727,290.0006226035168,290.0004153701836,290.00020777554596
44.085,0.1755882213,55645.19991,32.76680161605052,32.756863086226396,306.0950228389085,290.0022457397839,290.00204771470385,290.001847966188,290.0016466521954,290.00144393519366,290.0012399816667,290.00103496163587,290.000829048173,290.0006224168991,290.0004152454774,290.0002077131045
44.09,0.17542157129999997,55646.04491,32.75832309383181,32.748387429910224,306.0922870466377,290.00224509220357,290.00204711985066,290.0018474258552,290.0016461679392,290.00144350840026,290.0012396135571,290.00103465326293,290.0008288004166,290.00062223046416,290.00041512089314,290.000207650724
44.095,0.1752549213000001,55646.88991,32.749845793153455,32.73991299211815,306.0895512549372,290.00224444530477,290.0020465256164,290.0018468860595,290.0016456841614,290.00144308202835,290.0012392458109,290.0010343451937,290.00082855290356,290.00062204421187,290.0004149964307,290.0002075884045
44.1,0.17508823883883884,55647.73514514515,32.74136735500949,32.731437413928454,306.0868147024959,290.0022437990685,290.0020459319945,290.001846346809,290.0016452008627,290.0014426560774,290.00123887842756,290.0010340374279,290.00082830563366,290.0006218581422,290.0004148720902,290.00020752614597
44.105000000000004,0.174921472072072,55648.580990990995,32.7328840134025,32.7229569294308,306.0840761734075,290.00224315347504,290.002045338979,290.00184580810395,290.00164471804584,290.0014422305475,290.0012385114066,290.00103372996534,290.0008280586069,290.0006216722551,290.00041474787145,290.00020746394836
44.11,0.1747547380000001,55649.4266,32.72440427070143,32.71448004109472,306.08133841167853,290.0022425085017,290.00204474656147,290.00184526994343,290.00164423571175,290.0014418054394,290.0012381447479,290.0010334228056,290.00082781182306,290.0006214865505,290.0004146237745,290.0002074018117
44.115,0.17458808799999997,55650.2716,32.715931857652755,32.70601047966772,306.07860262226063,290.00224186414823,290.0020441547311,290.0018447323246,290.0016437538607,290.0014413807536,290.00123777845147,290.00103311594853,290.000827565282,290.0006213010283,290.0004144997992,290.0002073397359
44.12,0.1744214520000001,55651.1152,32.707474701892366,32.6975561727686,306.07587136608055,290.0022412204185,290.00204356348354,290.00184419524294,290.00164327249206,290.0014409564903,290.0012374125174,290.0010328093941,290.0008273189835,290.0006211156883,290.00041437594564,290.0002072777209
44.125,0.174254852,55651.9552,32.69905485106897,32.68913916796907,306.0731517658971,290.0022405773299,290.0020429728171,290.0018436586953,290.00164279160396,290.0014405326494,290.0012370469459,290.0010325031421,290.0008270729275,290.00062093053054,290.0004142522136,290.0002072157668
44.13,0.17408823799999987,55652.7952,32.69063620638769,32.680723366224406,306.0704321662772,290.0022399349389,290.0020423827363,290.0018431226794,290.0016423111948,290.0014401092304,290.0012366817368,290.0010321971926,290.0008268271139,290.00062074555484,290.00041412860315,290.00020715387353
44.135,0.173921588,55653.6352,32.68221876779059,32.67230876763697,306.0677125672209,290.0022392932093,290.0020417932611,290.0018425871957,290.00164183126316,290.00143968623235,290.0012363168901,290.00103189154555,290.0008265815426,290.00062056076115,290.0004140051142,290.000207092041
44.14,0.1737549519999999,55654.4752,32.67380253517988,32.66389537218321,306.06499296872823,290.0022386521243,290.00204120438553,290.00184205225065,290.00164135180836,290.0014392636546,290.0012359524052,290.0010315862009,290.00082633621355,290.0006203761494,290.00041388174657,290.0002070302693
44.145,0.1735883519999999,55655.3152,32.665387508449555,32.65548317981469,306.0622733707991,290.00223801167084,290.00204061610395,290.00184151784396,290.00164087283224,290.0014388414965,290.0012355882818,290.00103128115836,290.00082609112667,290.0006201917195,290.0004137585004,290.00020696855825
44.15,0.1734217520000001,55656.1538,32.65698771172198,32.64708621470029,306.0595583060955,290.0022373718385,290.0020400284102,290.0018409839742,290.00164039433497,290.00143841975836,290.0012352245195,290.0010309764178,290.0008258462819,290.0006200074714,290.0004136353755,290.0002069069079
44.155,0.17325515199999997,55656.9888,32.6486251737348,32.63872650548913,306.05685489736715,290.0022367326472,290.00203944129817,290.00184045063895,290.0016399163163,290.00143799844017,290.0012348611182,290.0010306719789,290.000825601679,290.00061982340503,290.0004135123719,290.00020684531825
44.160000000000004,0.17308850530530517,55657.824034034034,32.64026148304684,32.63036564049,306.05415073148384,290.0022360941535,290.002038854772,290.0018399178351,290.0016394387753,290.0014375775418,290.00123449807774,290.00103036784157,290.0008253573179,290.0006196395203,290.0004133894895,290.0002067837893
44.165,0.1729217385385386,55658.65986986987,32.63189295814723,32.62199993837311,306.051444617756,290.00223545631644,290.00203826885155,290.001839385563,290.00163896171057,290.0014371570629,290.0012341353981,290.0010300640056,290.00082511319846,290.0006194558171,290.0004132667283,290.00020672232085
44.17,0.1727550188,55659.49547,32.623527986329236,32.6136377865538,306.0487392677101,290.0022348191085,290.00203768352884,290.00183885382904,290.00163848512165,290.00143673700285,290.00123377307887,290.0010297604709,290.0008248693205,290.0006192722954,290.00041314408816,290.0002066609131
44.175000000000004,0.1725884187999999,55660.33047,32.61517021440785,32.60528283186232,306.04603586121044,290.00223418252614,290.00203709879406,290.00183832263224,290.0016380090103,290.0014363173611,290.00123341111987,290.0010294572372,290.000824625684,290.00061908895503,290.0004130215691,290.00020659956584
44.18,0.1724218188,55661.16406,32.60682774545757,32.59694317736524,306.04333702030004,290.00223354657123,290.0020365146428,290.00183779196954,290.0016375333767,290.0014358981381,290.00123304952075,290.0010291543045,290.0008243822888,290.00061890579593,290.000412899171,290.00020653827914
44.185,0.1722552187999999,55661.99406,32.59852238924802,32.5886406327591,306.04064980296783,290.00223291126025,290.00203593107307,290.00183726183855,290.00163705821996,290.00143547933385,290.00123268828145,290.0010288516724,290.0008241391347,290.000618722818,290.0004127768939,290.000206477053
44.19,0.17208861880000004,55662.82406,32.59021820904638,32.58033926106714,306.03796258618576,290.00223227664833,290.00203534808924,290.00183673223756,290.0016365835389,290.0014350609481,290.0012323274019,290.0010285493409,290.00082389622156,290.0006185400211,290.0004126547376,290.00020641588725
44.195,0.17192201880000002,55663.65406,32.581915204800886,32.572039062399575,306.035275369954,290.00223164269886,290.0020347657111,290.0018362031671,290.0016361093326,290.0014346429803,290.00123196688196,290.00102824730976,290.0008236535493,290.00061835740524,290.00041253270206,290.000206354782
44.2,0.17175543289999998,55664.48406,32.57361337641898,32.563740036739844,306.03258815427245,290.0022310093947,290.0020341839322,290.00183567463387,290.0016356356006,290.0014342254299,290.0012316067213,290.0010279455789,290.0008234111178,290.00061817497016,290.00041241078736,290.00020629373716
44.205,0.1715888829000001,55665.314060000004,32.56531272380056,32.55544218404746,306.02990093914116,290.0022303767223,290.00203360274713,290.0018351466376,290.00163516234505,290.0014338082965,290.00123124691964,290.0010276441482,290.0008231689269,290.00061799271595,290.0004122889933,290.0002062327527
44.21,0.1714223188,55666.14265,32.55702734716823,32.547159604592274,306.0272182895867,290.00222974467107,290.0020330221493,290.0018346191769,290.00163468956634,290.0014333915806,290.00123088747665,290.0010273430174,290.0008229269765,290.00061781064244,290.00041216731984,290.0002061718286
44.215,0.17125571879999987,55666.96765,32.54877903780002,32.53891408956432,306.02454726358957,290.00222911326085,290.00203244213264,290.00183409224945,290.0016342172642,290.00143297528234,290.0012305283924,290.0010270421863,290.00082268526654,290.00061762874947,290.00041204576695,290.0002061109648
44.22,0.17108908588588592,55667.79288288288,32.54052956131593,32.53066740433632,306.02187548415293,290.00222848254754,290.00203186270124,290.0018335658522,290.0016337454379,290.0014325594018,290.00123016966677,290.00102674165475,290.0008224437967,290.0006174470371,290.0004119243345,290.0002060501613
44.225,0.17092236916916914,55668.61870870871,32.53227531949735,32.52241595087049,306.01920178554474,290.00222785249025,290.00203128387466,290.0018330399854,290.00163327408615,290.0014321439386,290.0012298112998,290.0010264414227,290.00082220256706,290.000617265505,290.00041180302253,290.0002059894181
44.230000000000004,0.1707556997999999,55669.4443,32.52402458508601,32.5141680020306,306.01652884681147,290.0022272230614,290.00203070564487,290.0018325146554,290.00163280320845,290.0014317288922,290.0012294532914,290.00102614149006,290.00082196157734,290.0006170841533,290.0004116818309,290.00020592873506
44.235,0.1705891498,55670.2693,32.51578092210821,32.505927121859315,306.0138578229898,290.00222659425737,290.0020301280021,290.0018319898613,290.0016323328067,290.00143131426233,290.0012290956412,290.0010258418567,290.0008217208275,290.0006169029818,290.0004115607595,290.00020586811223
44.24,0.1704225855999999,55671.092880000004,32.507552608210695,32.49770158799632,306.01119139710886,290.00222596607966,290.00202955094176,290.00183146559993,290.00163186288114,290.00143090004934,290.0012287383489,290.0010255425225,290.0008214803175,290.00061672199035,290.00041143980843,290.00020580754955
44.245,0.17025598560000002,55671.91288,32.49936121646086,32.489512973435765,306.0085365623883,290.00222533854486,290.00202897446184,290.00183094186906,290.0016313934308,290.00143048625335,290.0012283814147,290.0010252434872,290.0008212400472,290.00061654117906,290.00041131897746,290.000205747047
44.25,0.17008939979999993,55672.73288,32.49117097102779,32.48132550210455,306.0058817282048,290.0022247117077,290.00202839856667,290.00183041866677,290.0016309244546,290.0014300728741,290.0012280248385,290.00102494475084,290.0008210000164,290.00061636054767,290.00041119826665,290.0002056866046
44.255,0.16992284979999991,55673.55288,32.4829818718636,32.47313917411674,306.00322689455834,290.00222408553157,290.0020278232758,290.0018298959937,290.00163045595156,290.00142965991114,290.0012276686201,290.00102464631334,290.0008207602251,290.0006161800962,290.0004110776759,290.0002056262222
44.26,0.16975629980000012,55674.372879999995,32.47479391888038,32.46495398946046,306.0005720614488,290.0022234599993,290.0020272485829,290.00182937385637,290.0016299879214,290.0014292473639,290.00122731275945,290.0010243481745,290.0008205206732,290.0006159998245,290.00041095720513,290.00020556589993
44.265,0.1695897498,55675.19288,32.466607111983336,32.45676994810072,305.99791722887636,290.00222283509737,290.0020266744824,290.00182885225456,290.00162952036607,290.0014288352321,290.0012269572561,290.00102405033425,290.0008202813606,290.0006158197325,290.0004108368543,290.0002055056376
44.27,0.1694231997999999,55676.01146,32.458435627475986,32.44860122638835,305.9952669942324,290.0022222108151,290.0020261009677,290.001828331187,290.0016290532861,290.0014284235162,290.00122660210985,290.0010237527924,290.00082004228716,290.0006156398202,290.0004107166234,290.0002054454353
44.275,0.1692566498,55676.826460000004,32.45030102034945,32.44046937922618,305.9926283507283,290.0022215871724,290.00202552803273,290.00182781065115,290.0016285866812,290.0014280122164,290.00122624732074,290.00102345554876,290.0008198034528,290.00061546008743,290.0004105965123,290.00020538529293
44.28,0.16909005245245234,55677.64169169169,32.44216523243688,32.43233634820164,305.9899889576299,290.0022209642249,290.0020249556815,290.001827290644,290.0016281205506,290.00142760133275,290.00122589288884,290.0010231586033,290.0008195648574,290.00061528053425,290.00041047652104,290.0002053252105
44.285000000000004,0.1689233357357356,55678.45750750751,32.43402474767083,32.42419861742828,305.9873476739035,290.00222034193155,290.0020243839336,290.0018267711658,290.00162765489296,290.00142719086494,290.001225538814,290.0010228619559,290.0008193265009,290.0006151011604,290.00041035664947,290.000205265188
44.29,0.1687566667,55679.27309,32.42588772476815,32.41606434574357,305.98470714611545,290.0022197202652,290.0020238127808,290.0018262522229,290.00162718970796,290.0014267808124,290.00122518509625,290.00102256560655,290.0008190883832,290.0006149219659,290.0004102368976,290.00020520522537
44.295,0.16859011669999988,55680.08809,32.41775764610433,32.40793701554005,305.98206850473423,290.002219099222,290.0020232422135,290.00182573381426,290.0016267249974,290.00142637117483,290.00122483173527,290.0010222695551,290.0008188505042,290.0006147429507,290.0004101172654,290.0002051453226
44.300000000000004,0.1684235809999998,55680.90309,32.40962869873975,32.39981081387212,305.9794298638834,290.00221847880323,290.00202267222704,290.001825215937,290.0016262607614,290.0014259619527,290.0012244787308,290.0010219738015,290.0008186128638,290.0006145641147,290.00040999775274,290.0002050854796
44.305,0.16825708100000003,55681.71809,32.401500882579874,32.39168574070149,305.97679122356305,290.00221785899623,290.00202210281935,290.0018246985885,290.0016257969991,290.0014255531461,290.00122412608295,290.0010216783456,290.00081837546196,290.0006143854578,290.0004098783596,290.00020502569646
44.31,0.1680905667,55682.53166,32.393388457860055,32.383576056303575,305.9741572135334,290.00221723979195,290.0020215339846,290.00182418176706,290.0016253337095,290.0014251447547,290.0012237737917,290.0010213831872,290.0008181382986,290.00061420698,290.000409759086,290.00020496597307
44.315,0.16792401670000015,55683.34166,32.385312756153425,32.3755030921562,305.97153476224224,290.0022166212119,290.0020209657172,290.0018236654698,290.00162487089153,290.0014247367782,290.00122342185693,290.0010210883264,290.0008179013736,290.0006140286812,290.00040963993183,290.0002049063094
44.32,0.16775748100000004,55684.151659999996,32.37723817129912,32.36743124184961,305.9689123114751,290.00221600331236,290.0020203980219,290.0018231496934,290.0016244085437,290.0014243292159,290.0012230702784,290.0010207937631,290.00081766468685,290.0006138505613,290.00040952089705,290.00020484670557
44.325,0.16759098099999992,55684.96166,32.369164703250725,32.35936050549271,305.9662898612319,290.0022153860582,290.0020198309184,290.00182263443804,290.00162394666427,290.0014239220672,290.0012227190559,290.00102049949703,290.00081742823835,290.0006136726203,290.0004094019816,290.0002047871614
44.33,0.16742446670000002,55685.77023,32.36110660436703,32.351305135516185,305.9636720412691,290.0022147694332,290.0020192644008,290.00182211971,290.0016234852525,290.0014235153311,290.00122236818896,290.0010202055282,290.000817192028,290.00061349485816,290.0004092831855,290.0002047276769
44.335,0.1672579166999999,55686.57523,32.35308519448019,32.34328645167743,305.9610657800293,290.0022141534542,290.0020186984638,290.00182160550895,290.0016230243099,290.00142310900696,290.0012220176772,290.00101991185636,290.00081695605576,290.0006133172747,290.00040916450865,290.0002046682521
44.34,0.16709133333333315,55687.38046046047,32.345062590866505,32.33526657101711,305.95845877317026,290.0022135381745,290.0020181331115,290.0018210918334,290.0016225638367,290.00142270309493,290.0012216675201,290.0010196184812,290.0008167203214,290.00061313987,290.000409045951,290.0002046088869
44.345,0.16692466666666667,55688.18626626627,32.337035358484876,32.32724205868022,305.9558499040968,290.002212923552,290.002017568363,290.00182057868443,290.0016221038325,290.0014222975949,290.00122131771747,290.0010193254025,290.0008164848247,290.00061296264386,290.00040892751264,290.0002045495813
44.35,0.16675804799999994,55688.99184,32.32901154253705,32.319220959992606,305.9532417868959,290.00221230955873,290.0020170042101,290.0018200660688,290.00162164429753,290.00142189250676,290.0012209682692,290.00101903262,290.00081624956573,290.0006127855963,290.00040880919335,290.0002044903354
44.355000000000004,0.1665915479999998,55689.79684,32.3209945448714,32.311206676822685,305.950635527727,290.0022116961901,290.0020164406428,290.00181955398585,290.00162118523406,290.0014214878304,290.001220619175,290.00101874013353,290.00081601454417,290.00061260872707,290.00040869099314,290.00020443114903
44.36,0.16642503359999997,55690.60184,32.3129786494743,32.30319349315388,305.94802926907556,290.0022110834468,290.00201587765645,290.00181904243277,290.00162072664267,290.0014210835665,290.00122027043477,290.00101844794295,290.0008157797599,290.0006124320362,290.00040857291197,290.0002043720222
44.365,0.16625848359999995,55691.40684,32.304963856256585,32.29518140895505,305.9454230109416,290.0022104713157,290.0020153152487,290.00181853140725,290.0016202685227,290.00142067971547,290.0012199220487,290.001018156048,290.00081554521273,290.0006122555235,290.0004084549497,290.0002043129549
44.37,0.16609194800000016,55692.2104,32.296964501436086,32.28718476048515,305.94282141545006,290.00220985978757,290.0020147534135,290.0018180209075,290.0016198108733,290.00142027627726,290.0012195740168,290.0010178644488,290.0008153109026,290.0006120791889,290.00040833710636,290.0002042539471
44.375,0.16592544800000003,55693.0104,32.289001682296316,32.279224644932974,305.9402313462809,290.00220924888373,290.0020141921452,290.0018175109306,290.00161935369357,290.00141987325156,290.0012192263391,290.00101757314513,290.0008150768294,290.00061190303234,290.0004082193819,290.00020419499873
44.38,0.16575896239999993,55693.8104,32.28103995118659,32.27126561440139,305.93764127762273,290.0022086386599,290.0020136314485,290.00181700147346,290.0016188969822,290.001419470638,290.0012188790156,290.00101728213707,290.00081484299307,290.0006117270537,290.00040810177615,290.00020413610986
44.385,0.16559251240000003,55694.6104,32.27307930806528,32.263307669004504,305.9350512094756,290.0022080290809,290.00201307134284,290.0018164925362,290.0016184407375,290.0014190684359,290.001218532046,290.0010169914246,290.0008146093935,290.00061155125286,290.00040798428915,290.00020407728033
44.39,0.16542604799999996,55695.40896,32.26513408132693,32.255365137208976,305.93246580396084,290.00220742013045,290.0020125118222,290.001815984125,290.0016179849588,290.0014186666445,290.00121818543005,290.0010167010075,290.00081437603063,290.00061137562983,290.00040786692074,290.0002040185102
44.395,0.16525954799999995,55696.20396,32.25722535678172,32.24745910475033,305.9298919247528,290.0022068118254,290.00201195288133,290.00181547623947,290.00161752964766,290.0014182652632,290.00121783916734,290.0010164108856,290.0008141429044,290.0006112001845,290.00040774967096,290.00020395979936
44.4,0.16509300000000016,55696.999189189184,32.24931542631536,32.23955186328108,305.9273173040305,290.0022062042184,290.0020113945242,290.00181496887825,290.0016170748044,290.0014178642922,290.00121749325746,290.0010161210588,290.0008139100147,290.0006110249168,290.0004076325397,290.00020390114787
