Time (sec),Mach Number,Altitude (m),Altitude (ft)
121.56,0.6724333382,49096.18068,161076.7083
121.57,0.672565209,49095.32323,161073.8951
121.58,0.6726970798,49094.46578,161071.0819
121.59,0.6728289506,49093.60832,161068.2688
121.6,0.6729608214,49092.75087,161065.4556
121.61,0.6730926922,49091.89342,161062.6424
121.62,0.673224563,49091.03596,161059.8293
121.63,0.6733564338,49090.17851,161057.0161
121.64,0.6734883046,49089.32106,161054.2029
121.65,0.6736201754,49088.4636,161051.3898
121.66,0.6737520462,49087.60615,161048.5766
121.67,0.673883917,49086.7487,161045.7634
121.68,0.6740157878,49085.89124,161042.9503
121.69,0.6741476586,49085.03379,161040.1371
121.7,0.6742795294,49084.17634,161037.3239
121.71,0.6744114002,49083.31888,161034.5108
121.72,0.674543271,49082.46143,161031.6976
121.73,0.6746751418,49081.60397,161028.8844
121.74,0.6748070126,49080.74652,161026.0713
121.75,0.6749388834,49079.88907,161023.2581
121.76,0.6750707542,49079.03161,161020.4449
121.77,0.675202625,49078.17416,161017.6318
121.78,0.6753344958,49077.31671,161014.8186
121.79,0.6754663666,49076.45925,161012.0054
121.8,0.6755982373,49075.6018,161009.1923
121.81,0.6757301081,49074.74435,161006.3791
121.82,0.6758619789,49073.88689,161003.5659
121.83,0.6759938497,49073.02944,161000.7528
121.84,0.6761257205,49072.17199,160997.9396
121.85,0.6762575913,49071.31453,160995.1264
121.86,0.6763894621,49070.45708,160992.3133
121.87,0.6765213329,49069.59963,160989.5001
121.88,0.6766532037,49068.74217,160986.6869
121.89,0.6767850745,49067.88472,160983.8737
121.9,0.6769169453,49067.02727,160981.0606
121.91,0.6770488161,49066.16981,160978.2474
121.92,0.6771806869,49065.31236,160975.4342
121.93,0.6773125577,49064.4549,160972.6211
121.94,0.6774444285,49063.59745,160969.8079
121.95,0.6775762993,49062.74,160966.9947
121.96,0.6777081701,49061.88254,160964.1816
121.97,0.6778400409,49061.02509,160961.3684
121.98,0.6779719117,49060.16764,160958.5552
121.99,0.6781037825,49059.31018,160955.7421
122,0.6782356533,49058.45273,160952.9289
122.01,0.6783675241,49057.59528,160950.1157
122.02,0.6784993949,49056.73782,160947.3026
122.03,0.6786312657,49055.88037,160944.4894
122.04,0.6787631365,49055.02292,160941.6762
122.05,0.6788950073,49054.16546,160938.8631
122.06,0.679026878,49053.30801,160936.0499
122.07,0.6791587488,49052.45056,160933.2367
122.08,0.6792906196,49051.5931,160930.4236
122.09,0.6794224904,49050.73565,160927.6104
122.1,0.6795543612,49049.87819,160924.7972
122.11,0.679686232,49049.02074,160921.9841
122.12,0.6798181028,49048.16329,160919.1709
122.13,0.6799499736,49047.30583,160916.3577
122.14,0.6800818444,49046.44838,160913.5446
122.15,0.6802137152,49045.59093,160910.7314
122.16,0.680345586,49044.73347,160907.9182
122.17,0.6804774568,49043.87602,160905.1051
122.18,0.6806093276,49043.01857,160902.2919
122.19,0.6807411984,49042.16111,160899.4787
122.2,0.6808730692,49041.30366,160896.6656
122.21,0.68100494,49040.44621,160893.8524
122.22,0.6811368108,49039.58875,160891.0392
122.23,0.6812686816,49038.7313,160888.226
122.24,0.6814005524,49037.87385,160885.4129
122.25,0.6815324232,49037.01639,160882.5997
122.26,0.681664294,49036.15894,160879.7865
122.27,0.6817961648,49035.30149,160876.9734
122.28,0.6819280356,49034.44403,160874.1602
122.29,0.6820599064,49033.58658,160871.347
122.3,0.6821917772,49032.72912,160868.5339
122.31,0.682323648,49031.87167,160865.7207
122.32,0.6824555188,49031.01422,160862.9075
122.33,0.6825873895,49030.15676,160860.0944
122.34,0.6827192603,49029.29931,160857.2812
122.35,0.6828511311,49028.44186,160854.468
122.36,0.6829830019,49027.5844,160851.6549
122.37,0.6831148727,49026.72695,160848.8417
122.38,0.6832467435,49025.8695,160846.0285
122.39,0.6833786143,49025.01204,160843.2154
122.4,0.6835104851,49024.15459,160840.4022
122.41,0.6836423559,49023.29714,160837.589
122.42,0.6837742267,49022.43968,160834.7759
122.43,0.6839060975,49021.58223,160831.9627
122.44,0.6840379683,49020.72478,160829.1495
122.45,0.6841698391,49019.86732,160826.3364
122.46,0.6843017099,49019.00987,160823.5232
122.47,0.6844335807,49018.15241,160820.71
122.48,0.6845654515,49017.29496,160817.8969
122.49,0.6846973223,49016.43751,160815.0837
122.5,0.6848291931,49015.58005,160812.2705
122.51,0.6849610639,49014.7226,160809.4574
122.52,0.6850929347,49013.86515,160806.6442
122.53,0.6852248055,49013.00769,160803.831
122.54,0.6853566763,49012.15024,160801.0178
122.55,0.6854885471,49011.29279,160798.2047
122.56,0.6856204179,49010.43533,160795.3915
122.57,0.6857522887,49009.57788,160792.5783
122.58,0.6858841595,49008.72043,160789.7652
122.59,0.6860160302,49007.86297,160786.952
122.6,0.686147901,49007.00552,160784.1388
122.61,0.6862797718,49006.14807,160781.3257
122.62,0.6864116426,49005.29061,160778.5125
122.63,0.6865435134,49004.43316,160775.6993
122.64,0.6866753842,49003.57571,160772.8862
122.65,0.686807255,49002.71825,160770.073
122.66,0.6869391258,49001.8608,160767.2598
122.67,0.6870709966,49001.00334,160764.4467
122.68,0.6872028674,49000.14589,160761.6335
122.69,0.6873347382,48999.28844,160758.8203
122.7,0.687466609,48998.43098,160756.0072
122.71,0.6875984798,48997.57353,160753.194
122.72,0.6877303506,48996.71608,160750.3808
122.73,0.6878622214,48995.85862,160747.5677
122.74,0.6879940922,48995.00117,160744.7545
122.75,0.688125963,48994.14372,160741.9413
122.76,0.6882578338,48993.28626,160739.1282
122.77,0.6883897046,48992.42881,160736.315
122.78,0.6885215754,48991.57136,160733.5018
122.79,0.6886534462,48990.7139,160730.6887
122.8,0.688785317,48989.85645,160727.8755
122.81,0.6889171878,48988.999,160725.0623
122.82,0.6890490586,48988.14154,160722.2492
122.83,0.6891809294,48987.28409,160719.436
122.84,0.6893128002,48986.42663,160716.6228
122.85,0.689444671,48985.56918,160713.8096
122.86,0.6895765417,48984.71173,160710.9965
122.87,0.6897084125,48983.85427,160708.1833
122.88,0.6898402833,48982.99682,160705.3701
122.89,0.6899721541,48982.13937,160702.557
122.9,0.6901040249,48981.28191,160699.7438
122.91,0.6902358957,48980.42446,160696.9306
122.92,0.6903677665,48979.56701,160694.1175
122.93,0.6904996373,48978.70955,160691.3043
122.94,0.6906315081,48977.8521,160688.4911
122.95,0.6907633789,48976.99465,160685.678
122.96,0.6908952497,48976.13719,160682.8648
122.97,0.6910271205,48975.27974,160680.0516
122.98,0.6911589913,48974.42229,160677.2385
122.99,0.6912908621,48973.56483,160674.4253
123,0.6914227329,48972.70738,160671.6121
123.01,0.6915546037,48971.84992,160668.799
123.02,0.6916864745,48970.99247,160665.9858
123.03,0.6918183453,48970.13502,160663.1726
123.04,0.6919502161,48969.27756,160660.3595
123.05,0.6920820869,48968.42011,160657.5463
123.06,0.6922139577,48967.56266,160654.7331
123.07,0.6923458285,48966.7052,160651.92
123.08,0.6924776993,48965.84775,160649.1068
123.09,0.6926095701,48964.9903,160646.2936
123.1,0.6927414409,48964.13284,160643.4805
123.11,0.6928733117,48963.27539,160640.6673
123.12,0.6930051824,48962.41794,160637.8541
123.13,0.6931370532,48961.56048,160635.041
123.14,0.693268924,48960.70303,160632.2278
123.15,0.6934007948,48959.84558,160629.4146
123.16,0.6935326656,48958.98812,160626.6015
123.17,0.6936645364,48958.13067,160623.7883
123.18,0.6937964072,48957.27322,160620.9751
123.19,0.693928278,48956.41576,160618.1619
123.2,0.6940601488,48955.55831,160615.3488
123.21,0.6941920196,48954.70085,160612.5356
123.22,0.6943238904,48953.8434,160609.7224
123.23,0.6944557612,48952.98595,160606.9093
123.24,0.694587632,48952.12849,160604.0961
123.25,0.6947195028,48951.27104,160601.2829
123.26,0.6948513736,48950.41359,160598.4698
123.27,0.6949832444,48949.55613,160595.6566
123.28,0.6951151152,48948.69868,160592.8434
123.29,0.695246986,48947.84123,160590.0303
123.3,0.6953788568,48946.98377,160587.2171
123.31,0.6955107276,48946.12632,160584.4039
123.32,0.6956425984,48945.26887,160581.5908
123.33,0.6957744692,48944.41141,160578.7776
123.34,0.69590634,48943.55396,160575.9644
123.35,0.6960382108,48942.69651,160573.1513
123.36,0.6961700816,48941.83905,160570.3381
123.37,0.6963019524,48940.9816,160567.5249
123.38,0.6964338232,48939.67271,160563.2307
123.39,0.6965656939,48938.32528,160558.81
123.4,0.6966975647,48936.97785,160554.3893
123.41,0.6968294355,48935.63043,160549.9686
123.42,0.6969613063,48934.283,160545.5479
123.43,0.6970931771,48932.93557,160541.1272
123.44,0.6972250479,48931.58815,160536.7065
123.45,0.6973569187,48930.24072,160532.2858
123.46,0.6974887895,48928.89329,160527.8651
123.47,0.6976206603,48927.54587,160523.4444
123.48,0.6977525311,48926.19844,160519.0238
123.49,0.6978844019,48924.85101,160514.6031
123.5,0.6980162727,48923.50359,160510.1824
123.51,0.6981481435,48922.15616,160505.7617
123.52,0.6982800143,48920.80873,160501.341
123.53,0.6984118851,48919.4613,160496.9203
123.54,0.6985437559,48918.11388,160492.4996
123.55,0.6986756267,48916.76645,160488.0789
123.56,0.6988074975,48915.41902,160483.6582
123.57,0.6989393683,48914.0716,160479.2375
123.58,0.6990712391,48912.72417,160474.8168
123.59,0.6992031099,48911.37674,160470.3961
123.6,0.6993349807,48910.02932,160465.9754
123.61,0.6994668515,48908.68189,160461.5548
123.62,0.6995987223,48907.33446,160457.1341
123.63,0.6997305931,48905.98703,160452.7134
123.64,0.6998624639,48904.63961,160448.2927
123.65,0.6999943346,48903.29218,160443.872
123.66,0.7001262054,48901.94475,160439.4513
123.67,0.7002580762,48900.59733,160435.0306
123.68,0.700389947,48899.2499,160430.6099
123.69,0.7005218178,48897.90247,160426.1892
123.7,0.7006536886,48896.55505,160421.7685
123.71,0.7007855594,48895.20762,160417.3478
123.72,0.7009174302,48893.86019,160412.9271
123.73,0.701049301,48892.51277,160408.5064
123.74,0.7011811718,48891.16534,160404.0858
123.75,0.7013130426,48889.81791,160399.6651
123.76,0.7014449134,48888.47048,160395.2444
123.77,0.7015767842,48887.12306,160390.8237
123.78,0.701708655,48885.77563,160386.403
123.79,0.7018405258,48884.4282,160381.9823
123.8,0.7019723966,48883.08078,160377.5616
123.81,0.7021042674,48881.73335,160373.1409
123.82,0.7022361382,48880.38592,160368.7202
123.83,0.702368009,48879.0385,160364.2995
123.84,0.7024998798,48877.69107,160359.8788
123.85,0.7026317506,48876.34364,160355.4581
123.86,0.7027636214,48874.99622,160351.0375
123.87,0.7028954922,48873.64879,160346.6168
123.88,0.703027363,48872.30136,160342.1961
123.89,0.7031592338,48870.95393,160337.7754
123.9,0.7032911046,48869.60651,160333.3547
123.91,0.7034229753,48868.25908,160328.934
123.92,0.7035548461,48866.91165,160324.5133
123.93,0.7036867169,48865.56423,160320.0926
123.94,0.7038185877,48864.2168,160315.6719
123.95,0.7039504585,48862.86937,160311.2512
123.96,0.7040823293,48861.52195,160306.8305
123.97,0.7042142001,48860.17452,160302.4098
123.98,0.7043460709,48858.82709,160297.9891
123.99,0.7044779417,48857.47966,160293.5685
124,0.7046098125,48856.13224,160289.1478
124.01,0.7047416833,48854.78481,160284.7271
124.02,0.7048735541,48853.43738,160280.3064
124.03,0.7050054249,48852.08996,160275.8857
124.04,0.7051372957,48850.74253,160271.465
124.05,0.7052691665,48849.3951,160267.0443
124.06,0.7054010373,48848.04768,160262.6236
124.07,0.7055329081,48846.70025,160258.2029
124.08,0.7056647789,48845.35282,160253.7822
124.09,0.7057966497,48844.0054,160249.3615
124.1,0.7059285205,48842.65797,160244.9408
124.11,0.7060603913,48841.31054,160240.5201
124.12,0.7061922621,48839.96311,160236.0995
124.13,0.7063241329,48838.61569,160231.6788
124.14,0.7064560037,48837.26826,160227.2581
124.15,0.7065878745,48835.92083,160222.8374
124.16,0.7067197453,48834.57341,160218.4167
124.17,0.7068516161,48833.22598,160213.996
124.18,0.7069834868,48831.87855,160209.5753
124.19,0.7071153576,48830.53113,160205.1546
124.2,0.7072472284,48829.1837,160200.7339
124.21,0.7073790992,48827.83627,160196.3132
124.22,0.70751097,48826.48884,160191.8925
124.23,0.7076428408,48825.14142,160187.4718
124.24,0.7077747116,48823.79399,160183.0512
124.25,0.7079065824,48822.44656,160178.6305
124.26,0.7080384532,48821.09914,160174.2098
124.27,0.708170324,48819.75171,160169.7891
124.28,0.7083021948,48818.40428,160165.3684
124.29,0.7084340656,48817.05686,160160.9477
124.3,0.7085659364,48815.70943,160156.527
124.31,0.7086978072,48814.362,160152.1063
124.32,0.708829678,48813.01458,160147.6856
124.33,0.7089615488,48811.66715,160143.2649
124.34,0.7090934196,48810.31972,160138.8442
124.35,0.7092252904,48808.97229,160134.4235
124.36,0.7093571612,48807.62487,160130.0028
124.37,0.709489032,48806.27744,160125.5822
124.38,0.7096209028,48804.93001,160121.1615
124.39,0.7097527736,48803.58259,160116.7408
124.4,0.7098846444,48802.23516,160112.3201
124.41,0.7100165152,48800.88773,160107.8994
124.42,0.710148386,48799.54031,160103.4787
124.43,0.7102802568,48798.19288,160099.058
124.44,0.7104121275,48796.84545,160094.6373
124.45,0.7105439983,48795.49802,160090.2166
124.46,0.7106758691,48794.1506,160085.7959
124.47,0.7108077399,48792.80317,160081.3752
124.48,0.7109396107,48791.45574,160076.9545
124.49,0.7110714815,48790.10832,160072.5338
124.5,0.7112033523,48788.76089,160068.1132
124.51,0.7113352231,48787.41346,160063.6925
124.52,0.7114670939,48786.06604,160059.2718
124.53,0.7115989647,48784.71861,160054.8511
124.54,0.7117308355,48783.37118,160050.4304
124.55,0.7118627063,48782.02376,160046.0097
124.56,0.7119945771,48780.67633,160041.589
124.57,0.7121264479,48779.3289,160037.1683
124.58,0.7122583187,48777.98147,160032.7476
124.59,0.7123901895,48776.63405,160028.3269
124.6,0.7125220603,48775.28662,160023.9062
124.61,0.7126539311,48773.93919,160019.4855
124.62,0.7127858019,48772.59177,160015.0649
124.63,0.7129176727,48771.24434,160010.6442
124.64,0.7130495435,48769.89691,160006.2235
124.65,0.7131814143,48768.54949,160001.8028
124.66,0.7133132851,48767.20206,159997.3821
124.67,0.7134451559,48765.85463,159992.9614
124.68,0.7135770267,48764.50721,159988.5407
124.69,0.7137088975,48763.15978,159984.12
124.7,0.7138407683,48761.81235,159979.6993
124.71,0.713972639,48760.46492,159975.2786
124.72,0.7141045098,48759.1175,159970.8579
124.73,0.7142363806,48757.77007,159966.4372
124.74,0.7143682514,48756.42264,159962.0165
124.75,0.7145001222,48755.07522,159957.5959
124.76,0.714631993,48753.72779,159953.1752
124.77,0.7147638638,48752.38036,159948.7545
124.78,0.7148957346,48751.03294,159944.3338
124.79,0.7150276054,48749.68551,159939.9131
124.8,0.7151594762,48748.33808,159935.4924
124.81,0.715291347,48746.99065,159931.0717
124.82,0.7154232178,48745.64323,159926.651
124.83,0.7155550886,48744.2958,159922.2303
124.84,0.7156869594,48742.94837,159917.8096
124.85,0.7158188302,48741.60095,159913.3889
124.86,0.715950701,48740.25352,159908.9682
124.87,0.7160825718,48738.90609,159904.5475
124.88,0.7162144426,48737.55867,159900.1269
124.89,0.7163463134,48736.21124,159895.7062
124.9,0.7164781842,48734.86381,159891.2855
124.91,0.716610055,48733.51639,159886.8648
124.92,0.7167419258,48732.16896,159882.4441
124.93,0.7168737966,48730.82153,159878.0234
124.94,0.7170056674,48729.4741,159873.6027
124.95,0.7171375382,48728.12668,159869.182
124.96,0.717269409,48726.77925,159864.7613
124.97,0.7174012797,48725.43182,159860.3406
124.98,0.7175331505,48724.0844,159855.9199
124.99,0.7176650213,48722.73697,159851.4992
125,0.7177968921,48721.38954,159847.0786
125.01,0.7179287629,48720.04212,159842.6579
125.02,0.7180606337,48718.69469,159838.2372
125.03,0.7181925045,48717.34726,159833.8165
125.04,0.7183243753,48715.99983,159829.3958
125.05,0.7184562461,48714.65241,159824.9751
125.06,0.7186199785,48713.30498,159820.5544
125.07,0.7187897778,48711.95755,159816.1337
125.08,0.7189595772,48710.61013,159811.713
125.09,0.7191293765,48709.2627,159807.2923
125.1,0.7192991759,48707.91527,159802.8716
125.11,0.7194689752,48706.56785,159798.4509
125.12,0.7196387746,48705.22042,159794.0302
125.13,0.7198085739,48703.87299,159789.6096
125.14,0.7199783733,48702.52557,159785.1889
125.15,0.7201481726,48701.17814,159780.7682
125.16,0.720317972,48699.83071,159776.3475
125.17,0.7204877713,48698.48328,159771.9268
125.18,0.7206575707,48697.13586,159767.5061
125.19,0.72082737,48695.78843,159763.0854
125.2,0.7209971694,48694.441,159758.6647
125.21,0.7211669687,48693.09358,159754.244
125.22,0.721336768,48691.74615,159749.8233
125.23,0.7215065674,48690.39872,159745.4026
125.24,0.7216763667,48689.0513,159740.9819
125.25,0.7218461661,48687.70387,159736.5612
125.26,0.7220159654,48686.35644,159732.1406
125.27,0.7221857648,48685.00901,159727.7199
125.28,0.7223555641,48683.66159,159723.2992
125.29,0.7225253635,48682.31416,159718.8785
125.3,0.7226951628,48680.96673,159714.4578
125.31,0.7228649622,48679.61931,159710.0371
125.32,0.7230347615,48678.27188,159705.6164
125.33,0.7232045609,48676.92445,159701.1957
125.34,0.7233743602,48675.57703,159696.775
125.35,0.7235441596,48674.2296,159692.3543
125.36,0.7237139589,48672.88217,159687.9336
125.37,0.7238837583,48671.53475,159683.5129
125.38,0.7240535576,48670.18732,159679.0923
125.39,0.724223357,48668.83989,159674.6716
125.4,0.7243931563,48667.49246,159670.2509
125.41,0.7245629557,48666.14504,159665.8302
125.42,0.724732755,48664.79761,159661.4095
125.43,0.7249025544,48663.45018,159656.9888
125.44,0.7250723537,48662.10276,159652.5681
125.45,0.7252421531,48660.75533,159648.1474
125.46,0.7254119524,48659.4079,159643.7267
125.47,0.7255817518,48658.06048,159639.306
125.48,0.7257515511,48656.71305,159634.8853
125.49,0.7259213505,48655.36562,159630.4646
125.5,0.7260911498,48654.0182,159626.0439
125.51,0.7262609492,48652.67077,159621.6233
125.52,0.7264307485,48651.32334,159617.2026
125.53,0.7266005479,48649.97591,159612.7819
125.54,0.7267703472,48648.62849,159608.3612
125.55,0.7269401466,48647.28106,159603.9405
125.56,0.7271099459,48645.93363,159599.5198
125.57,0.7272797453,48644.58621,159595.0991
125.58,0.7274495446,48643.23878,159590.6784
125.59,0.727619344,48641.89135,159586.2577
125.6,0.7277891433,48640.54393,159581.837
125.61,0.7279589427,48639.1965,159577.4163
125.62,0.728128742,48637.84907,159572.9956
125.63,0.7282985414,48636.50164,159568.5749
125.64,0.7284683407,48635.15422,159564.1543
125.65,0.7286381401,48633.80679,159559.7336
125.66,0.7288079394,48632.45936,159555.3129
125.67,0.7289777388,48631.11194,159550.8922
125.68,0.7291475381,48629.76451,159546.4715
125.69,0.7293173375,48628.41708,159542.0508
125.7,0.7294871368,48627.06966,159537.6301
125.71,0.7296569362,48625.72223,159533.2094
125.72,0.7298267355,48624.3748,159528.7887
125.73,0.7299965348,48623.02738,159524.368
125.74,0.7301663342,48621.67995,159519.9473
125.75,0.7303361335,48620.33252,159515.5266
125.76,0.7305059329,48618.98509,159511.106
