t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0006,T_wall:y=0.0017,T_wall:y=0.0029,T_wall:y=0.0040,T_wall:y=0.0052,T_wall:y=0.0064,T_wall:y=0.0075,T_wall:y=0.0087,T_wall:y=0.0098,T_wall:y=0.0110,T_wall:y=0.0121
9.765,4.170959181444557,5443.449244866335,252.79785278911345,620175.7295251063,5782862.187205076,1,1222303.880407204,2021.4978934951941,-1482.8069831230468,1220821.0734240809,340.13174505927145,1042.5555237255041,1132.3776707663544,1132.3699277784149,437.90296171178585,382.99359417435414,350.172509254175,331.7933086673626,322.6806254877854,319.94829369059204,322.6806254877854,331.7933086673626,350.172509254175,382.99359417435414,437.90296171178585
9.77,4.174997260302191,5450.027850708159,252.75516503572743,620825.8636320665,5784599.012440212,1,1224186.9096484191,2021.7254249143614,-1490.2952375782784,1222696.614410841,340.1717598473195,1043.9013172138623,1133.890108316753,1133.8864790614118,438.385407603993,383.3312214281052,350.39325859132157,331.9349506808344,322.7781514273312,320.03182301670654,322.7781514273312,331.9349506808344,350.39325859132157,383.3312214281052,438.385407603993
9.775,4.179035339159825,5456.606456549985,252.71247737062058,621475.4244850829,5786330.336938852,1,1226093.4130912777,2021.9480409614491,-1497.804971336631,1224595.608119941,340.2107573630097,1045.2598172055284,1135.4036191050616,1135.4174088027853,438.8676704972171,383.66927576572465,350.6145852654112,332.0771275480004,322.87613775354026,320.1157802292472,322.87613775354026,332.0771275480004,350.6145852654112,383.66927576572465,438.8676704972171
9.78,4.183073418017459,5463.185062391808,252.66978979379266,622124.4110774143,5788056.165712561,1,1227967.455554353,2022.1752820602692,-1505.336744495563,1226462.1188098574,340.2514202978366,1046.6005345604913,1136.9182022977832,1136.9282409683105,439.3497851085184,384.0077501585509,350.83648633040065,332.21983877997724,322.97458510788994,320.2001663217694,322.97458510788994,332.21983877997724,350.83648633040065,384.0077501585509,439.3497851085184
9.785,4.187111496875094,5469.763668233634,252.62710230524334,622772.8224051568,5789776.50377034,1,1229812.9565469723,2022.4064896900327,-1512.890179288062,1228300.0663676842,340.2935544677824,1047.925578895566,1138.433857061425,1138.421361785016,439.83172495650894,384.34663827842473,351.05895881540096,332.3630838676008,323.0734941199613,320.28498227706524,323.0734941199613,332.3630838676008,351.05895881540096,384.34663827842473,439.83172495650894
9.790000000000001,4.191149575732729,5476.34227407546,252.5844149049724,623420.6574672423,5791491.356118653,1,1231714.4678453743,2022.627248968339,-1520.4649630444615,1230194.0028823297,340.33311719877344,1049.2810712495839,1139.9505825624974,1139.9489220103499,440.3134681118222,384.6859335404548,351.28199973583446,332.50686228148476,323.17286540732823,320.37022906712883,323.17286540732823,332.50686228148476,351.28199973583446,384.6859335404548,440.3134681118222
9.795,4.195187654590362,5482.920879917284,252.54172759297956,624067.9152654314,5793200.727761398,1,1233587.3009478643,2022.8519258163176,-1528.0622048757537,1232059.2387429886,340.374150033362,1050.6208878853777,1141.4683779675129,1141.4587679844426,440.79508442225335,385.0256291802361,351.50560608961985,332.65117347224606,323.2726995754503,320.45590765311954,323.2726995754503,332.65117347224606,351.50560608961985,385.0256291802361,440.79508442225335
9.8,4.199225733447998,5489.499485759109,252.49904036926452,624714.5948043147,5794904.623699936,1,1235497.59051145,2023.0692853712562,-1535.6815801807982,1233961.9089312693,340.41350226742395,1051.9810875121461,1142.9872424429907,1142.9916717727724,441.27655087304515,385.36571966191667,351.72977485465776,332.7960168706635,323.37299721757194,320.5420189853226,323.37299721757194,332.7960168706635,351.72977485465776,385.36571966191667,441.27655087304515
9.805,4.202643289464211,5496.180002131879,252.45569195936042,625167.4594262175,5795687.313274422,1,1236688.2233427186,2022.9328279195702,-1543.3258145348398,1235144.8975281836,340.4380857189526,1053.0922158446342,1144.240812603354,1144.2441311268783,441.75791631944594,385.706199220897,351.9545030079184,332.9413918877913,323.4737589146264,320.62856400310835,323.4737589146264,332.9413918877913,351.9545030079184,385.706199220897,441.75791631944594
9.81,4.206056471200577,5502.861236907183,252.41233897894753,625618.3671462032,5796459.193269436,1,1237873.00726415,2022.794405329369,-1550.9809161264911,1236322.0263480237,340.46273845347304,1054.2002594697142,1145.4931857798194,1145.4931160679998,442.2384090697034,386.04706296936723,352.1797875216718,333.08729791536007,323.5749852351437,320.7155436348894,323.5749852351437,333.08729791536007,352.1797875216718,386.04706296936723,442.2384090697034
9.815,4.209469652936941,5509.542471682487,252.36898608958745,626068.6796470876,5797226.727158186,1,1239083.1304800333,2022.6520620920799,-1558.6469935653918,1237524.483486468,340.4863265447023,1055.321244342797,1146.7462376907667,1146.7567383092885,442.71804199151444,386.38829432707854,352.4056253767385,333.2337343261058,323.676676735167,320.80295879807653,323.676676735167,333.2337343261058,352.4056253767385,386.38829432707854,442.71804199151444
9.82,4.212882834673307,5516.223706457792,252.32563329127981,626518.3964806824,5797989.919169112,1,1240282.7338059172,2022.5118071058323,-1566.3246977056858,1238716.4091082115,340.51054362383724,1056.4356712717563,1147.9999677317003,1148.0129507892482,443.19686126909284,386.7298773711902,352.63201338321437,333.3807004742904,323.77883395817594,320.8908103990332,323.77883395817594,333.3807004742904,352.63201338321437,386.7298773711902,443.19686126909284
9.825000000000001,4.2162960164096726,5522.904941233098,252.28228058402442,626967.5172006455,5798748.773528422,1,1241447.5910585383,2022.377708647136,-1574.014058262239,1239873.577000276,340.53652897831535,1057.5303295662202,1149.2543752981271,1149.2468174127282,443.67487331269894,387.0717973228173,352.8589481954564,333.528195693465,323.8814574350192,320.9790993330294,323.8814574350192,333.528195693465,352.8589481954564,387.0717973228173,443.67487331269894
9.83,4.219709198146037,5529.586176008401,252.23892796782093,627416.0413624787,5799503.294460097,1,1242644.920228841,2022.2384388874284,-1581.714683836516,1241063.2055450045,340.561110117169,1058.6418710168734,1150.5094597855564,1150.499778061805,444.152057979542,387.41403990171983,353.08642633401286,333.67621929452946,323.98454768381464,321.0678264841943,323.98454768381464,333.67621929452946,353.08642633401286,387.41403990171983,444.152057979542
9.835,4.223122379882403,5536.2674107837065,252.19557544266908,627863.9685235242,5800253.48618588,1,1243879.927612675,2022.0930656026253,-1589.4273408255547,1242290.5002718493,340.5840419179249,1059.7732151713187,1151.7652205895008,1151.775132971083,444.6284679922501,387.7565909031404,353.3144441969896,333.82477056418475,324.0881052098222,321.15699272546794,324.0881052098222,333.82477056418475,353.3144441969896,387.7565909031404,444.6284679922501
9.84,4.226535561618768,5542.9486455590095,252.15222300856857,628311.2982429636,5800999.352925294,1,1245075.1342996273,2021.9545494940755,-1597.1528799744244,1243477.981419653,340.6089637478344,1060.8821635159215,1153.0216571054739,1153.025172189134,445.1041606863502,388.0994373073991,353.54299806457715,333.97384876360485,324.19213050529555,321.24659891855015,324.19213050529555,333.97384876360485,353.54299806457715,388.0994373073991,445.1041606863502
9.845,4.229948743355133,5549.629880334315,252.10887066551913,628758.0300818152,5801740.8988956185,1,1246285.0625880184,2021.8137501159304,-1604.8907997056756,1244680.1717883127,340.6333129368342,1061.9984311937758,1154.278768728994,1154.2834918749522,445.5791084363969,388.4425673123722,353.77208412037965,334.1234531272158,324.29662404931815,321.3366459138465,324.29662404931815,334.1234531272158,353.77208412037965,388.4425673123722,445.5791084363969
9.85,4.233361925091498,5556.311115109618,252.06551841352046,629204.1636029311,5802478.128311919,1,1247474.7473477132,2021.6764878356134,-1612.6415470253312,1245862.1058006878,340.658725309902,1063.1029820644826,1155.5365548555797,1155.5285701911116,446.05334288940014,388.7859689961355,354.0016984725694,334.27358286183573,324.4015863076242,321.4271345504109,324.4015863076242,334.27358286183573,354.0016984725694,388.7859689961355,446.05334288940014
9.855,4.2367751068278645,5562.992349884924,252.02216625257228,629649.6983709967,5803211.045387032,1,1248680.2705349158,2021.53671830876,-1620.4049528564133,1247059.8655820594,340.6835098070557,1064.2154992934622,1156.795014880755,1156.7826604608474,446.5268571699714,389.12963122547444,354.23183715393975,334.42423714616194,324.5070177324112,321.5180656558848,324.5070177324112,334.42423714616194,354.23183715393975,389.12963122547444,446.5268571699714
9.86,4.240188288564228,5569.673584660227,251.9788141826743,630094.6339525253,5803939.65433156,1,1249932.1234447125,2021.3893097470643,-1628.1814785138047,1248303.9419661986,340.7062418111124,1065.3526733082351,1158.054148200042,1158.0646316085329,446.9996834029328,389.4735430417917,354.4624961358353,334.5754151302713,324.6129187621496,321.60944004643187,324.6129187621496,334.5754151302713,354.4624961358353,389.4735430417917,446.9996834029328
9.865,4.243601470300595,5576.354819435533,251.93546220382623,630538.9699158588,5804663.959353882,1,1251150.5363532086,2021.2475073862875,-1635.9721176616847,1249514.5642355469,340.7306408142743,1066.471059488201,1159.3139542089705,1159.3253674111838,447.4718860662907,389.81769425096195,354.6936713322621,334.72711593534626,324.71928982138945,321.7012585266695,324.71928982138945,334.72711593534626,354.6936713322621,389.81769425096195,447.4718860662907
9.870000000000001,4.2470146520369605,5583.036054210838,251.89211031602778,630982.7058311631,5805383.964660153,1,1252368.6560112252,2021.1057962505236,-1643.776449817717,1250724.8795614075,340.75515928712394,1067.5887166802188,1160.5744323030688,1160.5852844003834,447.9434421307269,390.1620758936151,354.9253586128841,334.8793386534687,324.8261313205678,321.79352188959615,324.8261313205678,334.8793386534687,354.9253586128841,390.1620758936151,447.9434421307269
9.875,4.250427833773325,5589.717288986141,251.84875851927868,631425.8412704268,5806099.674454301,1,1253576.8691758534,2020.96575394417,-1651.5946401982021,1251925.2745356553,340.7802417049323,1068.7004168847288,1161.8355818778693,1161.8384723705146,448.41436466967286,390.50667886913027,355.1575538228075,335.0320823476165,324.93344365581777,321.88623091651516,324.93344365581777,335.0320823476165,355.1575538228075,390.50667886913027,448.41436466967286
9.88,4.253841015509691,5596.398523761447,251.8054068135786,631868.3758074603,5806811.092938033,1,1254779.697614305,2020.826616603116,-1659.4266800997198,1253120.2709342053,340.80567533683245,1069.8086320225032,1163.0974023289077,1163.087726052379,448.88465600940424,390.851494491422,355.39025278072756,335.18534605195873,325.04122720878223,321.97938637695484,325.04122720878223,335.18534605195873,355.39025278072756,390.851494491422,448.88465600940424
9.885,4.257254197246056,5603.07975853675,251.76205519892733,632310.3090178902,5807518.224310825,1,1256023.6158769266,2020.6806594169666,-1667.2726389022291,1254356.3432380243,340.8293044339089,1070.9387432965373,1164.3598930517205,1164.3617384914025,449.35432320349247,391.19651431158997,355.6234512856322,335.3391287721115,325.14948234643634,322.07298902858565,325.14948234643634,335.3391287721115,355.6234512856322,391.19651431158997,449.35432320349247
9.89,4.260667378982421,5609.760993312056,251.71870367532452,632751.6404791597,5808221.072769938,1,1257249.1682506492,2020.537674797328,-1675.1334143081046,1255574.0348363412,340.8538805193553,1072.0583779386598,1165.623053441849,1165.623912615863,449.82342338540747,391.5417301826251,355.85714512059315,335.49342948548536,325.2582094209184,322.1670396171342,325.2582094209184,335.49342948548536,355.85714512059315,391.5417301826251,449.82342338540747
9.895,4.264080560718786,5616.442228087359,251.6753522427699,633192.3697705246,5808919.6425104,1,1258486.1767018589,2020.3927272291187,-1683.008832609586,1256803.1678692494,340.87802272552597,1073.1838048080824,1166.8868828948341,1166.8926400253856,450.29194831846894,391.8871350154263,356.0913300574361,335.6482471416775,325.3674087693695,322.26153887629476,325.3674087693695,335.6482471416775,356.0913300574361,391.8871350154263,450.29194831846894
9.9,4.267493742455152,5623.123462862664,251.63200090126315,633632.4964730517,5809613.937725024,1,1259708.0804122777,2020.2501748543707,-1690.899255063051,1258017.1811572146,340.90295498354305,1074.300558815984,1168.151380806222,1168.1515686135872,450.759922071288,392.2327217470816,356.3260018728299,335.80358066292064,325.4770807137832,322.3564875276388,325.4770807137832,335.80358066292064,356.3260018728299,392.2327217470816,450.759922071288
9.905,4.270359140435787,5629.887828558103,251.5881102556729,633902.2361693337,5809509.526762957,1,1260315.092615601,2019.7972922371232,-1698.8061189951693,1258616.2864966057,340.91365286020755,1075.2083188873644,1169.1786149736179,1169.1751804728085,451.2273394794366,392.57848383393946,356.5611563481204,335.9594289447625,325.58722556086497,322.45188628052233,325.58722556086497,335.9594289447625,356.5611563481204,392.57848383393946,451.2273394794366
