Time (sec),Mach Number,Altitude (ft)
279.534,4.9575782360186495e-05,1953.4398015127579
279.544,4.232221011757279e-05,1953.4855474355988
279.555,3.93198382620525e-05,1953.5291315697573
279.565,4.0381121494288444e-05,1953.58007490141
279.575,4.5318514514943484e-05,1953.6269225551089
279.585,5.394447202468042e-05,1953.6695963939128
279.595,6.433459294561703e-05,1953.7080182808827
279.605,6.714752226182397e-05,1953.7271452922707
279.615,7.543536589163292e-05,1953.7395258300053
279.625,8.885057311908049e-05,1953.7450075270522
279.635,0.00010704559322820334,1953.7434380163781
279.645,0.00012967287550303802,1953.734664930949
279.655,0.00015638486922762114,1953.772087099177
279.665,0.0001776018382769087,1953.7927679938512
279.675,0.00020463793982009184,1953.7968682297935
279.685,0.00023578037528978408,1953.7845484218255
279.695,0.00027151569253920584,1953.7879990793374
279.705,0.0003113586351892164,1953.780355593609
279.715,0.00035482394686067514,1953.761937457907
279.725,0.0004014263711744411,1953.7330641654987
279.735,0.00045068065175137375,1953.6940552096507
279.745,0.0005008608239585829,1953.6691461514993
279.755,0.0005467078486436654,1953.630616956465
279.765,0.000594964421754159,1953.5789268961194
279.775,0.0006450548097679694,1953.5145352420336
279.785,0.0006964032791630028,1953.45242848572
279.795,0.000748434096417165,1953.3808085569249
279.805,0.0008005715280083621,1953.300206786842
279.815,0.0008522398404145002,1953.2111545066655
279.825,0.0009028633001134849,1953.114183047589
279.835,0.0009518662466166629,1952.9726127159565
279.845,0.0009950778433907384,1952.8182621761393
279.855,0.0010364634691504037,1952.661856634793
279.865,0.0010753988749974608,1952.5036487346897
279.875,0.001111259812033711,1952.3438911186042
279.885,0.0011434220313609566,1952.1828364293096
279.895,0.0011712612840809994,1952.021777138617
279.905,0.001194153321295641,1951.8597467793943
279.915,0.001211473894106684,1951.6970040717324
279.925,0.0012445586868872933,1951.5338077357233
279.935,0.001271634710324238,1951.4258999700262
279.945,0.0012975894725234184,1951.3267253096897
279.955,0.00132197445296556,1951.2368176904733
279.965,0.0013443411311313887,1951.1567110481355
279.975,0.00136424098650163,1951.0869393184346
279.985,0.0013812254985570095,1951.0280364371297
279.995,0.0013926110261903697,1950.9805363399794
280.005,0.00140077235909871,1950.9449729627424
280.015,0.001418630469826364,1950.890611096542
280.025,0.0014353523941568697,1950.7880473766486
280.035,0.0014506010934192337,1950.6938247751323
280.045,0.001464039528942462,1950.6079641285105
280.055,0.001475330662055561,1950.5304862733008
280.065,0.0014841374540875362,1950.4614120460205
280.075,0.0015019091651487576,1950.367042112962
280.085,0.0015192011620553593,1950.286931303321
280.095,0.0015358009970325567,1950.2209033748861
280.105,0.0015514962223055649,1950.168782085449
280.115,0.0015644214006177023,1950.1493815947697
280.125,0.0015764520709081581,1950.1465025089763
280.135,0.001587353477851785,1950.1600627842809
280.145,0.0015968908661234344,1950.1899803768963
280.155,0.0016048294803979587,1950.2361732430354
280.165,0.0016182529948198412,1950.3137854069637
280.175,0.0016297155699272177,1950.3935068341857
280.185,0.0016410252026606586,1950.4849435933238
280.195,0.0016520035017677079,1950.5880461976487
280.205,0.001662472075995909,1950.702765160432
280.215,0.001672252534092805,1950.8290509949443
280.225,0.00168116648480594,1950.966854214457
280.235,0.0016890355368828567,1951.1161253322414
280.245,0.0016956812990710991,1951.296348792778
280.255,0.0017055150077311006,1951.484573258954
280.265,0.001714423471172725,1951.617766268761
280.275,0.0017227672606194798,1951.7492307158107
280.285,0.001730411261155842,1951.8787182982712
280.295,0.0017372203578662876,1952.005980714309
280.305,0.0017430594358352927,1952.1307696620925
280.315,0.0017477933801473343,1952.2528368397884
280.325,0.0017512870758868886,1952.3719339455647
280.335,0.0017534054081384319,1952.480905241838
280.345,0.001759155522969181,1952.5876007997254
280.355,0.0017645237697441723,1952.663552640491
