Time (sec),Mach Number,Altitude (ft)
17.385,0.26557713760693735,13774.67488085542
17.395,0.2653727345584541,13777.847599300174
17.405,0.26517279763840473,13781.012098881121
17.415,0.2649802418256742,13784.148939781822
17.426,0.26479798209914757,13787.277570462924
17.436,0.26456071118590235,13790.397897928511
17.446,0.2643269325662963,13793.509829182674
17.456,0.26414034343973697,13796.61327122951
17.466,0.2639535274561167,13799.708131073106
17.477,0.26376927369057085,13802.847880554586
17.487,0.26359037121823486,13805.979395355316
17.497,0.26334523477531724,13809.102583543245
17.507,0.2630972547501531,13812.202325468226
17.517,0.2629055782676346,13815.293707494582
17.527,0.2627037473406305,13818.376637388788
17.537,0.262494514962104,13821.451022917314
17.547,0.26228063412501856,13824.516771846631
17.557,0.26206485782233735,13827.573791943203
17.567,0.2618499390470237,13830.670743325423
17.577,0.2616386307920408,13833.759266989031
17.587,0.26137754825538656,13836.877423806176
17.597,0.2611151863370332,13839.987661285984
17.607,0.26090906815704423,13843.089888917815
17.617,0.26069489981414035,13846.184016191024
17.665,0.26047551107186384,13849.269952594968
17.675,0.260253731693757,13852.347607618993
17.685,0.26003239144336204,13855.403330584992
17.695,0.25981432008422134,13858.450727023204
17.705,0.2595382997586152,13861.489706150975
17.715,0.2592593471807437,13864.57451281083
17.725,0.25904060446288957,13867.651261786397
17.735,0.2588110355579835,13870.71986337415
17.745,0.2585735393230889,13873.765537689149
17.755,0.25833101461526925,13876.803032405513
17.765,0.25808636029158777,13879.832257525024
17.775,0.257842475209108,13882.853123049486
17.785,0.25760225822489335,13885.86553898069
17.795,0.25731521686850567,13888.922466298678
17.805,0.25702775404163924,13891.971292423192
17.815,0.25679638425249085,13895.011928409662
17.825,0.2565583968394317,13898.044285313514
17.835,0.2563167766425739,13901.054958614464
17.845,0.2560745085020293,13904.057308366242
17.855,0.255782504234791,13907.05124535717
17.865,0.2554861785516602,13910.03668037556
17.875,0.2551881524002044,13913.013524209722
17.885,0.25489104672799096,13916.035390831594
17.895,0.2545974824825872,13919.049022738129
17.905,0.2543604580796712,13922.05433178423
17.915,0.25412172169284336,13925.03645159033
17.925,0.2538843226495018,13928.010220324288
17.935,0.25365131027704485,13930.975549544552
17.945,0.2533768467820104,13933.932350809571
17.955,0.2531727007614256,13936.88053567779
17.965,0.25295834348612684,13939.820015707644
17.975,0.2527370684139535,13942.804761389589
17.985,0.2525121690027451,13945.781163785652
17.995,0.25228693871034114,13948.749135527914
